protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A673VQC8,UPAR/Ly6 domain-containing protein,Suricata suricatta (Meerkat),128,1,128,,InterPro:IPR042339
A0A6B0RWQ9,UPAR/Ly6 domain-containing protein,Bos mutus (wild yak),217,105,217,,InterPro:IPR042339
A0A6D2XIQ3,UPAR/Ly6 domain-containing protein,Pan troglodytes (Chimpanzee),128,1,128,,InterPro:IPR042339
A0A6G1A7Q7,UPAR/Ly6 domain-containing protein,Crocuta crocuta (Spotted hyena),126,12,119,,InterPro:IPR042339
A0A6I8N2M3,UPAR/Ly6 domain-containing protein,Ornithorhynchus anatinus (Duckbill platypus),118,9,118,,InterPro:IPR042339
A0A6I9IFR3,UPAR/Ly6 domain-containing protein,Vicugna pacos (Alpaca),128,1,128,,InterPro:IPR042339
A0A6I9LWH4,UPAR/Ly6 domain-containing protein,Peromyscus maniculatus bairdii (Prairie deer mouse),127,1,123,,InterPro:IPR042339
A0A6J0Y251,UPAR/Ly6 domain-containing protein,Odocoileus virginianus texanus,128,1,128,,InterPro:IPR042339
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,Acinonyx jubatus (Cheetah),130,1,129,,InterPro:IPR042339
A0A6J2BBA4,UPAR/Ly6 domain-containing protein,Zalophus californianus (California sealion),128,1,128,,InterPro:IPR042339
A0A6J2NAA9,UPAR/Ly6 domain-containing protein,Phyllostomus discolor (pale spear-nosed bat),128,1,128,,InterPro:IPR042339
A0A6J3FCU2,UPAR/Ly6 domain-containing protein,Sapajus apella (Brown-capped capuchin),123,1,123,,InterPro:IPR042339
A0A6J3QAH1,UPAR/Ly6 domain-containing protein,Tursiops truncatus (Atlantic bottle-nosed dolphin),128,1,128,,InterPro:IPR042339
A0A6P3FG66,UPAR/Ly6 domain-containing protein,Octodon degus (Degu),130,1,130,,InterPro:IPR042339
A0A6P3HFU6,UPAR/Ly6 domain-containing protein,Bison bison bison (North American plains bison),128,1,128,,InterPro:IPR042339
A0A6P5KXC8,UPAR/Ly6 domain-containing protein,Phascolarctos cinereus (Koala),164,49,144,,InterPro:IPR042339
A0A6P5L4Y3,UPAR/Ly6 domain-containing protein,Phascolarctos cinereus (Koala),121,1,120,,InterPro:IPR042339
A0A6P5RB85,UPAR/Ly6 domain-containing protein,Mus caroli (Ryukyu mouse),131,5,128,,InterPro:IPR042339
A0A7J7F872,UPAR/Ly6 domain-containing protein,Diceros bicornis minor (South-central black rhinoceros),139,14,139,,InterPro:IPR042339
A0A7J7TIU9,UPAR/Ly6 domain-containing protein,Myotis myotis (Greater mouse-eared bat),127,1,127,,InterPro:IPR042339
A0A7J7VMQ4,UPAR/Ly6 domain-containing protein,Pipistrellus kuhlii (Kuhl's pipistrelle),124,1,123,,InterPro:IPR042339
A0A7J8BBH3,UPAR/Ly6 domain-containing protein,Molossus molossus (Pallas' mastiff bat),127,1,127,,InterPro:IPR042339
A0A7J8C310,UPAR/Ly6 domain-containing protein,Rousettus aegyptiacus (Egyptian fruit bat),127,1,127,,InterPro:IPR042339
A0A7N4NVL1,UPAR/Ly6 domain-containing protein,Sarcophilus harrisii (Tasmanian devil),169,48,167,,InterPro:IPR042339
A0A7N4UZB0,UPAR/Ly6 domain-containing protein,Sarcophilus harrisii (Tasmanian devil),119,12,117,,InterPro:IPR042339
A0A7N5KDU5,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),128,1,128,,InterPro:IPR042339
A0A7N5KG31,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),258,131,258,,InterPro:IPR042339
A0A7N9CG56,UPAR/Ly6 domain-containing protein,Macaca fascicularis (Crab-eating macaque),123,1,123,,InterPro:IPR042339
A0A811ZZM4,UPAR/Ly6 domain-containing protein,Nyctereutes procyonoides (Raccoon dog),128,1,128,,InterPro:IPR042339
A0A833ZP93,UPAR/Ly6 domain-containing protein,Phyllostomus discolor (pale spear-nosed bat),128,1,128,,InterPro:IPR042339
A0A835ZYH2,UPAR/Ly6 domain-containing protein,Ovis aries (Sheep),315,203,315,,InterPro:IPR042339
A0A8B6ZSL1,UPAR/Ly6 domain-containing protein,Orycteropus afer afer,120,1,120,,InterPro:IPR042339
A0A8B7K654,UPAR/Ly6 domain-containing protein,Camelus ferus (Wild bactrian camel),128,1,128,,InterPro:IPR042339
A0A8B7SLG6,UPAR/Ly6 domain-containing protein,Hipposideros armiger (Great Himalayan leaf-nosed bat),127,1,127,,InterPro:IPR042339
A0A8B7U3I4,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),128,1,127,,InterPro:IPR042339
A0A8B8VPF6,UPAR/Ly6 domain-containing protein,Balaenoptera musculus (Blue whale),128,1,128,,InterPro:IPR042339
A0A8B9WHA5,UPAR/Ly6 domain-containing protein,Bos mutus grunniens (Wild yak),169,42,169,,InterPro:IPR042339
A0A8B9WKW9,UPAR/Ly6 domain-containing protein,Bos mutus grunniens (Wild yak),125,1,125,,InterPro:IPR042339
A0A8C0KYI3,UPAR/Ly6 domain-containing protein,Canis lupus dingo (dingo),128,1,128,,InterPro:IPR042339
A0A8C0RHX7,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),224,97,224,,InterPro:IPR042339
A0A8C0RHZ3,UPAR/Ly6 domain-containing protein,Canis lupus familiaris (Dog),128,1,128,,InterPro:IPR042339
A0A8C0XIA0,UPAR/Ly6 domain-containing protein,Castor canadensis (American beaver),130,3,129,,InterPro:IPR042339
A0A8C2MCZ1,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),127,1,124,,InterPro:IPR042339
A0A8C2VUG9,UPAR/Ly6 domain-containing protein,Chinchilla lanigera (Long-tailed chinchilla),129,1,129,,InterPro:IPR042339
A0A8C2XY91,UPAR/Ly6 domain-containing protein,Capra hircus (Goat),128,1,128,,InterPro:IPR042339
A0A8C3WCT9,UPAR/Ly6 domain-containing protein,Catagonus wagneri (Chacoan peccary),128,1,128,,InterPro:IPR042339
A0A8C4N274,UPAR/Ly6 domain-containing protein,Equus asinus asinus,246,119,246,,InterPro:IPR042339
A0A8C5KHE8,UPAR/Ly6 domain-containing protein,Jaculus jaculus (Lesser Egyptian jerboa),127,3,126,,InterPro:IPR042339
A0A8C5VE09,UPAR/Ly6 domain-containing protein,Microcebus murinus (Gray mouse lemur),128,1,128,,InterPro:IPR042339
A0A8C6AFJ5,UPAR/Ly6 domain-containing protein,Marmota marmota marmota (Alpine marmot),106,15,92,,InterPro:IPR042339
A0A8C6C5M1,UPAR/Ly6 domain-containing protein,Monodon monoceros (Narwhal),128,1,128,,InterPro:IPR042339
A0A8C6EPR9,UPAR/Ly6 domain-containing protein,Marmota marmota marmota (Alpine marmot),127,1,127,,InterPro:IPR042339
A0A8C6FNV0,UPAR/Ly6 domain-containing protein,Moschus moschiferus (Siberian musk deer),125,1,125,,InterPro:IPR042339
A0A8C6HJI3,UPAR/Ly6 domain-containing protein,Mus spicilegus (Steppe mouse),127,1,124,,InterPro:IPR042339
A0A8C6RKS9,UPAR/Ly6 domain-containing protein,Nannospalax galili (Northern Israeli blind subterranean mole rat),126,1,123,,InterPro:IPR042339
A0A8C7BB17,UPAR/Ly6 domain-containing protein,Neovison vison (American mink),128,1,128,,InterPro:IPR042339
A0A8C8WAS1,UPAR/Ly6 domain-containing protein,Panthera leo (Lion),130,1,130,,InterPro:IPR042339
A0A8C9AID1,UPAR/Ly6 domain-containing protein,Prolemur simus (Greater bamboo lemur),128,1,128,,InterPro:IPR042339
A0A8C9E5Y9,UPAR/Ly6 domain-containing protein,Phocoena sinus (Vaquita),128,1,128,,InterPro:IPR042339
A0A8C9HWB6,UPAR/Ly6 domain-containing protein,Piliocolobus tephrosceles (Ugandan red Colobus),160,33,160,,InterPro:IPR042339
A0A8C9Q8Y6,UPAR/Ly6 domain-containing protein,Spermophilus dauricus (Daurian ground squirrel),114,8,99,,InterPro:IPR042339
A0A8C9QBY8,Snake toxin/toxin-like domain-containing protein,Spermophilus dauricus (Daurian ground squirrel),126,1,126,,InterPro:IPR042339
A0A8D0RKF3,UPAR/Ly6 domain-containing protein,Sus scrofa (Pig),128,1,128,,InterPro:IPR042339
A0A8D1GMK3,Lymphocyte antigen 6 family member D,Sus scrofa (Pig),128,1,128,,InterPro:IPR042339
A0A8D2DN11,UPAR/Ly6 domain-containing protein,Sciurus vulgaris (Eurasian red squirrel),106,15,91,,InterPro:IPR042339
A0A8D2FFE3,UPAR/Ly6 domain-containing protein,Theropithecus gelada (Gelada baboon),125,1,125,,InterPro:IPR042339
A0A8D2H9K1,UPAR/Ly6 domain-containing protein,Urocitellus parryii (Arctic ground squirrel),127,1,127,,InterPro:IPR042339
A0A8D2JRF5,UPAR/Ly6 domain-containing protein,Sciurus vulgaris (Eurasian red squirrel),127,1,121,,InterPro:IPR042339
A0A8I3NTH0,Uncharacterized protein,Canis lupus familiaris (Dog),224,97,224,,InterPro:IPR042339
A0A8I3P2E2,Uncharacterized protein,Canis lupus familiaris (Dog),128,1,128,,InterPro:IPR042339
A0A8J4TEI8,Snake toxin/toxin-like domain-containing protein,Paragonimus heterotremus,127,11,119,,InterPro:IPR042339
A0A8J6AAH1,UPAR/Ly6 domain-containing protein,Galemys pyrenaicus (Iberian desman),427,186,305,,InterPro:IPR042339
A0A8J6GXM4,UPAR/Ly6 domain-containing protein,Microtus ochrogaster (Prairie vole),119,8,117,,InterPro:IPR042339
A0A8U0SRK5,UPAR/Ly6 domain-containing protein,Mustela putorius furo (European domestic ferret),128,1,128,,InterPro:IPR042339
A0A9B0ST93,UPAR/Ly6 domain-containing protein,Chrysochloris asiatica (Cape golden mole),124,1,124,,InterPro:IPR042339
A0A9J7JH76,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),127,1,124,,InterPro:IPR042339
A0A9L0JZ64,UPAR/Ly6 domain-containing protein,Equus asinus (Donkey),246,119,246,,InterPro:IPR042339
A0A9V1G5A7,UPAR/Ly6 domain-containing protein,Panthera pardus (Leopard),130,1,130,,InterPro:IPR042339
A0A9W3F515,UPAR/Ly6 domain-containing protein,Camelus bactrianus (Bactrian camel),128,1,128,,InterPro:IPR042339
A0AA41TD43,UPAR/Ly6 domain-containing protein,Sciurus carolinensis (Eastern gray squirrel),131,5,125,,InterPro:IPR042339
A0AAD4U641,UPAR/Ly6 domain-containing protein,Ovis ammon polii,401,289,401,,InterPro:IPR042339
A0AAV0A2L5,UPAR/Ly6 domain-containing protein,Phodopus roborovskii (Roborovski's desert hamster),127,1,124,,InterPro:IPR042339
A0AAW0H2N8,UPAR/Ly6 domain-containing protein,Myodes glareolus (Bank vole),130,4,127,,InterPro:IPR042339
A0ABD2DK90,Lymphocyte antigen 6D,Daubentonia madagascariensis (Aye-aye),128,1,128,,InterPro:IPR042339
A6HRY4,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),127,1,125,,InterPro:IPR042339
D2HHG6,UPAR/Ly6 domain-containing protein,Ailuropoda melanoleuca (Giant panda),111,1,111,,InterPro:IPR042339
D3ZF96,Lymphocyte antigen 6 family member D,Rattus norvegicus (Rat),127,1,125,,InterPro:IPR042339
F7B610,UPAR/Ly6 domain-containing protein,Equus caballus (Horse),246,119,246,,InterPro:IPR042339
G1QKY9,UPAR/Ly6 domain-containing protein,Nomascus leucogenys (Northern white-cheeked gibbon),128,1,128,,InterPro:IPR042339
G3IKZ9,UPAR/Ly6 domain-containing protein,Cricetulus griseus (Chinese hamster),127,1,124,,InterPro:IPR042339
G3RKS8,UPAR/Ly6 domain-containing protein,Gorilla gorilla gorilla (Western lowland gorilla),128,1,128,,InterPro:IPR042339
G3TYP1,UPAR/Ly6 domain-containing protein,Loxodonta africana (African elephant),111,1,97,,InterPro:IPR042339
G5C8Y0,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),130,1,130,,InterPro:IPR042339
G7N076,UPAR/Ly6 domain-containing protein,Macaca mulatta (Rhesus macaque),129,5,129,,InterPro:IPR042339
G7PD27,UPAR/Ly6 domain-containing protein,Macaca fascicularis (Crab-eating macaque),129,5,129,,InterPro:IPR042339
H0W9V6,UPAR/Ly6 domain-containing protein,Cavia porcellus (Guinea pig),122,1,116,,InterPro:IPR042339
H0XNS6,Snake toxin/toxin-like domain-containing protein,Otolemur garnettii (Small-eared galago),111,1,95,,InterPro:IPR042339
H0XZ56,UPAR/Ly6 domain-containing protein,Otolemur garnettii (Small-eared galago),127,1,127,,InterPro:IPR042339
H2QWT1,UPAR/Ly6 domain-containing protein,Pan troglodytes (Chimpanzee),128,1,128,,InterPro:IPR042339
I3MRR0,UPAR/Ly6 domain-containing protein,Ictidomys tridecemlineatus (Thirteen-lined ground squirrel),131,5,131,,InterPro:IPR042339
K7E147,UPAR/Ly6 domain-containing protein,Monodelphis domestica (Gray short-tailed opossum),117,1,117,,InterPro:IPR042339
L5KJD9,Lymphocyte antigen 6D,Pteropus alecto (Black flying fox),95,17,95,,InterPro:IPR042339
L8IEU0,UPAR/Ly6 domain-containing protein,Bos mutus (wild yak),128,1,128,,InterPro:IPR042339
L9KLR5,Snake toxin/toxin-like domain-containing protein,Tupaia chinensis (Chinese tree shrew),101,1,54,,InterPro:IPR042339
P35459,Lymphocyte antigen 6D,Mus musculus (Mouse),127,1,124,,InterPro:IPR042339
Q14210,Lymphocyte antigen 6D,Homo sapiens (Human),128,1,128,,InterPro:IPR042339
Q148C3,Lymphocyte antigen 6D,Bos taurus (Bovine),128,1,128,,InterPro:IPR042339
W5NU51,Uncharacterized protein,Ovis aries (Sheep),128,1,128,,InterPro:IPR042339
