protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A091S8V2,Ly6/PLAUR domain-containing protein 6B,Mesitornis unicolor (brown roatelo),154,2,153,,InterPro:IPR039457
A0A091SRT6,Ly6/PLAUR domain-containing protein 6,Nestor notabilis (Kea),137,1,136,,InterPro:IPR039457
A0A091SUA7,Ly6/PLAUR domain-containing protein 6B,Pelecanus crispus (Dalmatian pelican),156,2,155,,InterPro:IPR039457
A0A091UB34,Ly6/PLAUR domain-containing protein 6,Phoenicopterus ruber ruber,121,1,120,,InterPro:IPR039457
A0A091UN31,Ly6/PLAUR domain-containing protein 6B,Phaethon lepturus (White-tailed tropicbird),156,2,155,,InterPro:IPR039457
A0A091UVK6,Ly6/PLAUR domain-containing protein 6B,Nipponia nippon (Crested ibis),156,2,155,,InterPro:IPR039457
A0A091VXY6,Ly6/PLAUR domain-containing protein 6,Nipponia nippon (Crested ibis),137,1,136,,InterPro:IPR039457
A0A091WD32,Ly6/PLAUR domain-containing protein 6,Opisthocomus hoazin (Hoatzin),138,1,137,,InterPro:IPR039457
A0A091XHR0,Ly6/PLAUR domain-containing protein 6B,Opisthocomus hoazin (Hoatzin),156,2,155,,InterPro:IPR039457
A0A093BS79,Ly6/PLAUR domain-containing protein 6,Tauraco erythrolophus (Red-crested turaco),140,1,139,,InterPro:IPR039457
A0A093BWI5,Ly6/PLAUR domain-containing protein 6B,Pterocles gutturalis (yellow-throated sandgrouse),154,2,153,,InterPro:IPR039457
A0A093C5W6,Ly6/PLAUR domain-containing protein 6,Pterocles gutturalis (yellow-throated sandgrouse),137,2,136,,InterPro:IPR039457
A0A093EWE6,Ly6/PLAUR domain-containing protein 6B,Gavia stellata (Red-throated diver),93,1,92,,InterPro:IPR039457
A0A093F3W9,Ly6/PLAUR domain-containing protein 6,Gavia stellata (Red-throated diver),97,2,96,,InterPro:IPR039457
A0A093FIE1,Ly6/PLAUR domain-containing protein 6B,Tyto alba (Barn owl),154,2,153,,InterPro:IPR039457
A0A093H369,Ly6/PLAUR domain-containing protein 6B,Dryobates pubescens (Downy woodpecker),156,4,154,,InterPro:IPR039457
A0A093H4V2,Ly6/PLAUR domain-containing protein 6,Struthio camelus australis,137,1,136,,InterPro:IPR039457
A0A093HBA4,Ly6/PLAUR domain-containing protein 6B,Struthio camelus australis,154,2,153,,InterPro:IPR039457
A0A093HDE9,Ly6/PLAUR domain-containing protein 6,Dryobates pubescens (Downy woodpecker),137,1,136,,InterPro:IPR039457
A0A093I7J6,Ly6/PLAUR domain-containing protein 6,Fulmarus glacialis (Northern fulmar),125,1,124,,InterPro:IPR039457
A0A093JAJ5,Ly6/PLAUR domain-containing protein 6,Eurypyga helias (Sunbittern),137,1,136,,InterPro:IPR039457
A0A093KXN1,Ly6/PLAUR domain-containing protein 6B,Fulmarus glacialis (Northern fulmar),156,2,155,,InterPro:IPR039457
A0A093NHL1,Ly6/PLAUR domain-containing protein 6B,Pygoscelis adeliae (Adelie penguin),156,2,155,,InterPro:IPR039457
A0A093NU13,Ly6/PLAUR domain-containing protein 6,Pygoscelis adeliae (Adelie penguin),137,1,136,,InterPro:IPR039457
A0A093PMM1,Ly6/PLAUR domain-containing protein 6,Manacus vitellinus (golden-collared manakin),135,8,134,,InterPro:IPR039457
A0A093Q7J2,Ly6/PLAUR domain-containing protein 6B,Manacus vitellinus (golden-collared manakin),154,2,153,,InterPro:IPR039457
A0A093QNJ2,Ly6/PLAUR domain-containing protein 6B,Phalacrocorax carbo (Great cormorant),156,2,155,,InterPro:IPR039457
A0A093QVF6,Ly6/PLAUR domain-containing protein 6,Phalacrocorax carbo (Great cormorant),124,3,123,,InterPro:IPR039457
A0A094KDL2,Ly6/PLAUR domain-containing protein 6B,Podiceps cristatus (Great crested grebe),156,2,155,,InterPro:IPR039457
A0A096NSN2,LY6/PLAUR domain containing 6B,Papio anubis (Olive baboon),182,15,181,,InterPro:IPR039457
A0A096NSN3,LY6/PLAUR domain containing 6,Papio anubis (Olive baboon),154,5,153,,InterPro:IPR039457
A0A099Z6X8,Ly6/PLAUR domain-containing protein 6B,Tinamus guttatus (White-throated tinamou),154,2,151,,InterPro:IPR039457
A0A099ZBL4,Ly6/PLAUR domain-containing protein 6,Tinamus guttatus (White-throated tinamou),106,1,105,,InterPro:IPR039457
A0A0A0AJN6,Ly6/PLAUR domain-containing protein 6B,Charadrius vociferus (Killdeer),156,2,155,,InterPro:IPR039457
A0A0A0AKC1,Ly6/PLAUR domain-containing protein 6,Charadrius vociferus (Killdeer),108,1,107,,InterPro:IPR039457
A0A0C9R7N1,LYPD6B_1 protein,Fopius arisanus,189,49,153,,InterPro:IPR039457
A0A0D9RUD0,LY6/PLAUR domain containing 6,Chlorocebus sabaeus (Green monkey),171,5,170,,InterPro:IPR039457
A0A0D9RUD5,LY6/PLAUR domain containing 6B,Chlorocebus sabaeus (Green monkey),169,2,168,,InterPro:IPR039457
A0A0L7RC23,Ly6/PLAUR domain-containing protein 6B,Habropoda laboriosa,186,51,154,,InterPro:IPR039457
A0A0N0BJS7,Ly6/PLAUR domain-containing protein 6B,Melipona quadrifasciata,197,50,165,,InterPro:IPR039457
A0A0N8JUY1,Ly6/PLAUR domain-containing protein 6-like,Scleropages formosus (Asian bonytongue),135,1,126,,InterPro:IPR039457
A0A0N8JZE7,Ly6/PLAUR domain-containing protein 6-like,Scleropages formosus (Asian bonytongue),204,40,198,,InterPro:IPR039457
A0A0Q3MH04,Ly6/PLAUR domain-containing protein 6,Amazona aestiva (Blue-fronted Amazon parrot),180,4,168,,InterPro:IPR039457
A0A0Q3R8U4,Ly6/PLAUR domain-containing protein 6B,Amazona aestiva (Blue-fronted Amazon parrot),202,38,201,,InterPro:IPR039457
A0A0S7EMM0,LYPD6,Poeciliopsis prolifica (blackstripe livebearer),179,5,165,,InterPro:IPR039457
A0A151I2B9,Uncharacterized protein,Atta colombica,169,9,70,,InterPro:IPR039457
A0A151M0H7,Ly6/PLAUR domain-containing protein 6,Alligator mississippiensis (American alligator),183,4,141,,InterPro:IPR039457
A0A151M0N6,Ly6/PLAUR domain-containing protein 6B,Alligator mississippiensis (American alligator),169,2,168,,InterPro:IPR039457
A0A151X602,Ly6/PLAUR domain-containing protein 6B,Trachymyrmex zeteki,191,53,159,,InterPro:IPR039457
A0A154P3G6,Ly6/PLAUR domain-containing protein 6B,Dufourea novaeangliae (Sweat bee),200,51,167,,InterPro:IPR039457
A0A158NSV9,Uncharacterized protein,Atta cephalotes (Leafcutter ant),109,53,100,,InterPro:IPR039457
A0A158NUN2,Uncharacterized protein,Atta cephalotes (Leafcutter ant),97,4,65,,InterPro:IPR039457
A0A162CAF5,Putative Ly6/PLAUR domain-containing protein 6B,Daphnia magna,182,47,159,,InterPro:IPR039457
A0A164XA57,Putative Ly6/PLAUR domain-containing protein 6,Daphnia magna,135,18,127,,InterPro:IPR039457
A0A1A7X6H8,LY6/PLAUR domain containing 6,Iconisemion striatum,115,7,114,,InterPro:IPR039457
A0A1A7Y9N1,LY6/PLAUR domain containing 6,Iconisemion striatum,142,7,132,,InterPro:IPR039457
A0A1A7ZFF9,LY6/PLAUR domain containing 6,Nothobranchius furzeri (Turquoise killifish),211,5,132,,InterPro:IPR039457
A0A1A8AM19,LY6/PLAUR domain containing 6,Nothobranchius furzeri (Turquoise killifish),195,5,116,,InterPro:IPR039457
A0A1A8BKX9,LY6/PLAUR domain containing 6,Nothobranchius kadleci (African annual killifish),127,5,48,,InterPro:IPR039457
A0A1A8C6U9,LY6/PLAUR domain containing 6,Nothobranchius kadleci (African annual killifish),169,3,156,,InterPro:IPR039457
A0A1A8FYK4,LY6/PLAUR domain containing 6,Nothobranchius korthausae,173,5,160,,InterPro:IPR039457
A0A1A8MWW2,LY6/PLAUR domain containing 6,Nothobranchius pienaari,160,5,153,,InterPro:IPR039457
A0A1A8RH00,LY6/PLAUR domain containing 6,Nothobranchius rachovii (bluefin notho),88,5,88,,InterPro:IPR039457
A0A1A8RI45,LY6/PLAUR domain containing 6,Nothobranchius rachovii (bluefin notho),78,1,66,,InterPro:IPR039457
A0A1A8UJ15,LY6/PLAUR domain containing 6,Nothobranchius furzeri (Turquoise killifish),177,3,164,,InterPro:IPR039457
A0A1B6DF44,UPAR/Ly6 domain-containing protein,Clastoptera arizonana (Arizona spittle bug),170,26,142,,InterPro:IPR039457
A0A1B6GHU0,UPAR/Ly6 domain-containing protein,Cuerna arida,147,8,111,,InterPro:IPR039457
A0A1B6JB25,UPAR/Ly6 domain-containing protein,Homalodisca liturata,171,17,135,,InterPro:IPR039457
A0A1B6KVG6,UPAR/Ly6 domain-containing protein,Graphocephala atropunctata,179,33,140,,InterPro:IPR039457
A0A1L8ENX6,Ly6/PLAUR domain-containing protein 6,Xenopus laevis (African clawed frog),171,5,167,,InterPro:IPR039457
A0A1L8ENY4,Ly6/PLAUR domain-containing protein 6B,Xenopus laevis (African clawed frog),171,4,168,,InterPro:IPR039457
A0A1L8EVU3,Ly6/PLAUR domain-containing protein 6B,Xenopus laevis (African clawed frog),171,4,167,,InterPro:IPR039457
A0A1L8EVU4,Ly6/PLAUR domain-containing protein 6,Xenopus laevis (African clawed frog),171,5,167,,InterPro:IPR039457
A0A1S2ZNW9,Ly6/PLAUR domain-containing protein 6,Erinaceus europaeus (Western European hedgehog),171,5,170,,InterPro:IPR039457
A0A1S2ZNZ4,Ly6/PLAUR domain-containing protein 6B,Erinaceus europaeus (Western European hedgehog),169,3,166,,InterPro:IPR039457
A0A1S3G4T7,Ly6/PLAUR domain-containing protein 6,Dipodomys ordii (Ord's kangaroo rat),171,5,170,,InterPro:IPR039457
A0A1S3G6I0,Ly6/PLAUR domain-containing protein 6B,Dipodomys ordii (Ord's kangaroo rat),173,2,167,,InterPro:IPR039457
A0A1S3ILR1,Ly6/PLAUR domain-containing protein 6B,Lingula anatina (Brachiopod),188,48,171,,InterPro:IPR039457
A0A1S3MT01,Ly6/PLAUR domain-containing protein 6,Salmo salar (Atlantic salmon),176,6,165,,InterPro:IPR039457
A0A1S3MXS1,Ly6/PLAUR domain-containing protein 6-like,Salmo salar (Atlantic salmon),176,6,165,,InterPro:IPR039457
A0A1S3P009,Ly6/PLAUR domain-containing protein 6-like,Salmo salar (Atlantic salmon),173,5,169,,InterPro:IPR039457
A0A1S3PMQ8,Ly6/PLAUR domain-containing protein 6B-like,Salmo salar (Atlantic salmon),183,9,161,,InterPro:IPR039457
A0A1S3PMX1,Ly6/PLAUR domain-containing protein 6-like,Salmo salar (Atlantic salmon),173,5,168,,InterPro:IPR039457
A0A1S3QRH3,Ly6/PLAUR domain-containing protein 6B-like,Salmo salar (Atlantic salmon),116,6,112,,InterPro:IPR039457
A0A1U7QJP3,Ly6/PLAUR domain-containing protein 6,Mesocricetus auratus (Golden hamster),171,5,170,,InterPro:IPR039457
A0A1U7SE58,Ly6/PLAUR domain-containing protein 6B isoform X2,Alligator sinensis (Chinese alligator),169,2,168,,InterPro:IPR039457
A0A1U7T4I7,Ly6/PLAUR domain-containing protein 6B,Carlito syrichta (Philippine tarsier),207,40,206,,InterPro:IPR039457
A0A1U7TXC1,Ly6/PLAUR domain-containing protein 6,Carlito syrichta (Philippine tarsier),171,5,170,,InterPro:IPR039457
A0A1U8BKM8,Ly6/PLAUR domain-containing protein 6B isoform X1,Mesocricetus auratus (Golden hamster),189,22,188,,InterPro:IPR039457
A0A1U8BXL9,Ly6/PLAUR domain-containing protein 6B isoform X2,Mesocricetus auratus (Golden hamster),169,2,168,,InterPro:IPR039457
A0A1V4K5F4,Ly6/PLAUR domain-containing protein 6B,Patagioenas fasciata monilis,220,57,219,,InterPro:IPR039457
A0A1V4K5N9,Ly6/PLAUR domain-containing protein 6,Patagioenas fasciata monilis,172,4,167,,InterPro:IPR039457
A0A1W4W576,Ly6/PLAUR domain-containing protein 6B,Agrilus planipennis (Emerald ash borer),193,5,148,,InterPro:IPR039457
A0A1W7RG33,Ly6/PLAUR domain-containing protein 6B,Agkistrodon contortrix contortrix (Southern copperhead),169,3,166,,InterPro:IPR039457
A0A1Y1LZ51,UPAR/Ly6 domain-containing protein,Photinus pyralis (Common eastern firefly),191,4,147,,InterPro:IPR039457
A0A210Q4R4,Ly6/PLAUR domain-containing protein 6,Mizuhopecten yessoensis (Japanese scallop),164,31,152,,InterPro:IPR039457
A0A212C1E6,LYPD6,Cervus elaphus hippelaphus (European red deer),201,67,196,,InterPro:IPR039457
A0A212C241,LY6/PLAUR domain containing 6B,Cervus elaphus hippelaphus (European red deer),216,25,152,,InterPro:IPR039457
A0A218UJQ4,Ly6/PLAUR domain-containing protein 6,Lonchura striata (white-rumped munia),121,12,120,,InterPro:IPR039457
A0A218UKU1,Ly6/PLAUR domain-containing protein 6B,Lonchura striata (white-rumped munia),73,6,72,,InterPro:IPR039457
A0A226NMP0,UPAR/Ly6 domain-containing protein,Callipepla squamata (Scaled quail),136,38,132,,InterPro:IPR039457
A0A226NN09,UPAR/Ly6 domain-containing protein,Callipepla squamata (Scaled quail),152,50,151,,InterPro:IPR039457
A0A250XVL2,Ly6/PLAUR domain-containing protein 6B,Castor canadensis (American beaver),169,2,168,,InterPro:IPR039457
A0A286XAB1,LY6/PLAUR domain containing 6B,Cavia porcellus (Guinea pig),185,18,184,,InterPro:IPR039457
A0A287D1Y5,LY6/PLAUR domain containing 6,Ictidomys tridecemlineatus (Thirteen-lined ground squirrel),171,5,170,,InterPro:IPR039457
A0A2D0R3D4,Ly6/PLAUR domain-containing protein 6B,Ictalurus punctatus (Channel catfish),170,7,160,,InterPro:IPR039457
A0A2D0S1F0,Ly6/PLAUR domain-containing protein 6,Ictalurus punctatus (Channel catfish),170,6,164,,InterPro:IPR039457
A0A2D4MVI1,UPAR/Ly6 domain-containing protein,Micrurus spixii (Amazon coral snake),167,4,164,,InterPro:IPR039457
A0A2G8LPQ2,Putative ly6/PLAUR domain-containing protein 6,Stichopus japonicus (Sea cucumber),83,28,79,,InterPro:IPR039457
A0A2G9RU28,Ly6/PLAUR domain-containing protein 6B,Aquarana catesbeiana (American bullfrog),131,2,130,,InterPro:IPR039457
A0A2G9S5D3,UPAR/Ly6 domain-containing protein,Aquarana catesbeiana (American bullfrog),90,1,85,,InterPro:IPR039457
A0A2H6NA76,Ly6/PLAUR domain-containing protein 6B,Micrurus carvalhoi,115,4,114,,InterPro:IPR039457
A0A2H8TUC0,Ly6/PLAUR domain-containing protein 6B,Melanaphis sacchari,183,41,149,,InterPro:IPR039457
A0A2I0MG39,LY6/PLAUR domain containing 6B,Columba livia (Rock dove),169,4,168,,InterPro:IPR039457
A0A2I0MGF9,"LY6/PLAUR domain containing 6, transcript variant X1",Columba livia (Rock dove),172,3,167,,InterPro:IPR039457
A0A2I0TCT7,Ly6 plaur domain-containing protein 6b,Limosa lapponica baueri,104,15,94,,InterPro:IPR039457
A0A2I2U035,LY6/PLAUR domain containing 6,Felis catus (Cat),171,5,170,,InterPro:IPR039457
A0A2I2UP64,LY6/PLAUR domain containing 6B,Felis catus (Cat),182,17,179,,InterPro:IPR039457
A0A2I2YLW7,LY6/PLAUR domain containing 6B,Gorilla gorilla gorilla (Western lowland gorilla),182,15,181,,InterPro:IPR039457
A0A2I2Z185,LY6/PLAUR domain containing 6B,Gorilla gorilla gorilla (Western lowland gorilla),169,2,168,,InterPro:IPR039457
A0A2I2ZDE7,LY6/PLAUR domain containing 6B,Gorilla gorilla gorilla (Western lowland gorilla),183,16,182,,InterPro:IPR039457
A0A2I3FZC8,LY6/PLAUR domain containing 6B,Nomascus leucogenys (Northern white-cheeked gibbon),182,16,181,,InterPro:IPR039457
A0A2I3GD49,LY6/PLAUR domain containing 6B,Nomascus leucogenys (Northern white-cheeked gibbon),180,14,179,,InterPro:IPR039457
A0A2I3H4G9,LY6/PLAUR domain containing 6B,Nomascus leucogenys (Northern white-cheeked gibbon),203,37,202,,InterPro:IPR039457
A0A2I3M3E6,LY6/PLAUR domain containing 6B,Papio anubis (Olive baboon),182,15,181,,InterPro:IPR039457
A0A2I3RVS9,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),169,2,168,,InterPro:IPR039457
A0A2I3RW84,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),182,15,181,,InterPro:IPR039457
A0A2I3RXQ8,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),206,39,205,,InterPro:IPR039457
A0A2I3SC20,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),183,16,182,,InterPro:IPR039457
A0A2I3SMY5,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),241,74,240,,InterPro:IPR039457
A0A2I3T0K3,LYPD6,Pan troglodytes (Chimpanzee),187,5,158,,InterPro:IPR039457
A0A2I3TX14,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),200,33,199,,InterPro:IPR039457
A0A2I4BEH2,Ly6/PLAUR domain-containing protein 6-like,Austrofundulus limnaeus (Annual killifish),169,7,163,,InterPro:IPR039457
A0A2J8PPB4,LY6/PLAUR domain containing 6B,Pan troglodytes (Chimpanzee),183,16,182,,InterPro:IPR039457
A0A2J8PPD3,LYPD6 isoform 4,Pan troglodytes (Chimpanzee),53,5,53,,InterPro:IPR039457
A0A2J8PPE1,LYPD6 isoform 3,Pan troglodytes (Chimpanzee),76,5,74,,InterPro:IPR039457
A0A2J8V7J1,LYPD6 isoform 3,Pongo abelii (Sumatran orangutan),76,5,74,,InterPro:IPR039457
A0A2J8V7J4,LYPD6B isoform 1,Pongo abelii (Sumatran orangutan),183,16,182,,InterPro:IPR039457
A0A2J8V7J6,LYPD6 isoform 5,Pongo abelii (Sumatran orangutan),116,5,116,,InterPro:IPR039457
A0A2J8V7J7,LYPD6B isoform 2,Pongo abelii (Sumatran orangutan),207,40,206,,InterPro:IPR039457
A0A2K5E7G1,LY6/PLAUR domain containing 6,Aotus nancymaae (Ma's night monkey),171,5,170,,InterPro:IPR039457
A0A2K5ELQ3,LY6/PLAUR domain containing 6B,Aotus nancymaae (Ma's night monkey),169,2,168,,InterPro:IPR039457
A0A2K5ELQ6,LY6/PLAUR domain containing 6B,Aotus nancymaae (Ma's night monkey),203,36,202,,InterPro:IPR039457
A0A2K5ELR5,LY6/PLAUR domain containing 6B,Aotus nancymaae (Ma's night monkey),180,13,179,,InterPro:IPR039457
A0A2K5ELT0,LY6/PLAUR domain containing 6B,Aotus nancymaae (Ma's night monkey),183,16,182,,InterPro:IPR039457
A0A2K5J3R1,LY6/PLAUR domain containing 6B,Colobus angolensis palliatus (Peters' Angolan colobus),185,18,184,,InterPro:IPR039457
A0A2K5J410,LY6/PLAUR domain containing 6B,Colobus angolensis palliatus (Peters' Angolan colobus),180,13,179,,InterPro:IPR039457
A0A2K5J417,LY6/PLAUR domain containing 6B,Colobus angolensis palliatus (Peters' Angolan colobus),203,36,202,,InterPro:IPR039457
A0A2K5JH77,LY6/PLAUR domain containing 6,Colobus angolensis palliatus (Peters' Angolan colobus),171,5,170,,InterPro:IPR039457
A0A2K5LJB5,LY6/PLAUR domain containing 6,Cercocebus atys (Sooty mangabey),171,5,170,,InterPro:IPR039457
A0A2K5LJB7,Ly6/PLAUR domain-containing protein 6,Cercocebus atys (Sooty mangabey),138,38,137,,InterPro:IPR039457
A0A2K5M3B4,LY6/PLAUR domain containing 6B,Cercocebus atys (Sooty mangabey),203,36,202,,InterPro:IPR039457
A0A2K5M3C0,LY6/PLAUR domain containing 6B,Cercocebus atys (Sooty mangabey),169,2,168,,InterPro:IPR039457
A0A2K5M3C3,LY6/PLAUR domain containing 6B,Cercocebus atys (Sooty mangabey),177,10,176,,InterPro:IPR039457
A0A2K5M3C6,LY6/PLAUR domain containing 6B,Cercocebus atys (Sooty mangabey),183,16,182,,InterPro:IPR039457
A0A2K5QZ44,LY6/PLAUR domain containing 6,Cebus imitator (Panamanian white-faced capuchin),171,5,170,,InterPro:IPR039457
A0A2K5R8R5,LY6/PLAUR domain containing 6B,Cebus imitator (Panamanian white-faced capuchin),180,13,179,,InterPro:IPR039457
A0A2K5R8T4,LY6/PLAUR domain containing 6B,Cebus imitator (Panamanian white-faced capuchin),183,16,182,,InterPro:IPR039457
A0A2K5R8V4,LY6/PLAUR domain containing 6B,Cebus imitator (Panamanian white-faced capuchin),203,36,202,,InterPro:IPR039457
A0A2K5W6Y2,Ly6/PLAUR domain-containing protein 6,Macaca fascicularis (Crab-eating macaque),171,5,170,,InterPro:IPR039457
A0A2K5WSE0,LY6/PLAUR domain containing 6B,Macaca fascicularis (Crab-eating macaque),182,15,181,,InterPro:IPR039457
A0A2K5WSG5,LY6/PLAUR domain containing 6B,Macaca fascicularis (Crab-eating macaque),182,15,181,,InterPro:IPR039457
A0A2K5WSK6,LY6/PLAUR domain containing 6B,Macaca fascicularis (Crab-eating macaque),206,39,205,,InterPro:IPR039457
A0A2K5Y962,LY6/PLAUR domain containing 6,Mandrillus leucophaeus (Drill),171,5,170,,InterPro:IPR039457
A0A2K6ABG4,LY6/PLAUR domain containing 6B,Mandrillus leucophaeus (Drill),203,36,202,,InterPro:IPR039457
A0A2K6ABJ9,LY6/PLAUR domain containing 6B,Mandrillus leucophaeus (Drill),183,16,182,,InterPro:IPR039457
A0A2K6ABK4,LY6/PLAUR domain containing 6B,Mandrillus leucophaeus (Drill),177,10,176,,InterPro:IPR039457
A0A2K6AV58,LY6/PLAUR domain containing 6,Macaca nemestrina (Pig-tailed macaque),171,5,170,,InterPro:IPR039457
A0A2K6CP87,LY6/PLAUR domain containing 6B,Macaca nemestrina (Pig-tailed macaque),169,2,168,,InterPro:IPR039457
A0A2K6CPA2,LY6/PLAUR domain containing 6B,Macaca nemestrina (Pig-tailed macaque),183,16,182,,InterPro:IPR039457
A0A2K6CPD8,LY6/PLAUR domain containing 6B,Macaca nemestrina (Pig-tailed macaque),180,13,179,,InterPro:IPR039457
A0A2K6CPI9,LY6/PLAUR domain containing 6B,Macaca nemestrina (Pig-tailed macaque),203,36,202,,InterPro:IPR039457
A0A2K6GC45,LY6/PLAUR domain containing 6,Propithecus coquereli (Coquerel's sifaka),171,5,170,,InterPro:IPR039457
A0A2K6GCZ5,LY6/PLAUR domain containing 6B,Propithecus coquereli (Coquerel's sifaka),183,18,182,,InterPro:IPR039457
A0A2K6GCZ8,LY6/PLAUR domain containing 6B,Propithecus coquereli (Coquerel's sifaka),207,42,206,,InterPro:IPR039457
A0A2K6GCZ9,LY6/PLAUR domain containing 6B,Propithecus coquereli (Coquerel's sifaka),183,18,182,,InterPro:IPR039457
A0A2K6L9B1,LY6/PLAUR domain containing 6,Rhinopithecus bieti (Black snub-nosed monkey),171,5,170,,InterPro:IPR039457
A0A2K6M465,LY6/PLAUR domain containing 6B,Rhinopithecus bieti (Black snub-nosed monkey),180,13,179,,InterPro:IPR039457
