A0A3B5M3Y7_IPR045860_1_54-113	A0A3S2PEC3_IPR045860_1_12-78
A0A3B5M3Y7_IPR045860_1_54-113	A0A834C716_IPR045860_1_12-78
A0A3B5M3Y7_IPR045860_1_54-113	A0A6P8G2K4_IPR045860_1_12-75
A0A3B5M3Y7_IPR045860_1_54-113	A0AAV6G8H9_IPR045860_1_13-75
A0A3B5M3Y7_IPR045860_1_54-113	A0AAW2AWB5_IPR045860_1_12-75
A0A3B5M3Y7_IPR045860_1_54-113	A0AAE0QSF3_IPR045860_1_11-74
A0A3B5M3Y7_IPR045860_1_54-113	A0A672K6Q2_IPR045860_2_72-128
A0A3B5M3Y7_IPR045860_1_54-113	A0AAR2LGK1_IPR045860_1_114-170
A0A3B5M3Y7_IPR045860_1_54-113	A0A3B4D5M0_IPR045860_1_107-163
A0A3B5M3Y7_IPR045860_1_54-113	A0A3Q2CFS9_IPR045860_2_99-161
A0A3M0KDK7_IPR045860_1_1076-1149	A0A3M0KDK7_IPR045860_1_1076-1149
A0A8R1I3M6_IPR045860_1_23-72	A0A8R1I3M6_IPR045860_1_23-72
A0A8R1I3M6_IPR045860_1_23-72	A0A0M3JVX5_IPR045860_1_23-81
A0A974HZ79_IPR045860_1_25-111	A0A974HZ79_IPR045860_1_25-111
A0A974HZ79_IPR045860_1_25-111	A0A974HWB5_IPR045860_1_24-109
A0A974HZ79_IPR045860_1_25-111	A0A6I8PLJ4_IPR045860_1_27-113
A0A974HZ79_IPR045860_1_25-111	A0A1L8H9E4_IPR045860_1_24-109
A0A974HZ79_IPR045860_1_25-111	A0A8J1J8K4_IPR045860_1_27-110
A0A974HZ79_IPR045860_1_25-111	A0A1L8HHN2_IPR045860_1_25-111
A0A8T1S5D0_IPR026524_1_5-155	A0A8T1S5D0_IPR026524_1_5-155
G3IJA7_IPR039457_1_2-85	G3IJA7_IPR039457_1_2-85
G3IJA7_IPR039457_1_2-85	A0A8B8WIQ8_IPR039457_1_2-72
G3IJA7_IPR039457_1_2-85	A0A973Y7R9_IPR039457_1_2-64
A0A1D1VU07_IPR031424_1_29-119	A0A1D1VU07_IPR031424_1_29-119
A0A1D1VU07_IPR031424_1_29-119	A0A9X6NBY8_IPR031424_1_25-115
A0A1S3KC57_IPR031424_1_20-112	A0A1S3KC57_IPR031424_1_20-112
A0A1S3KC57_IPR031424_1_20-112	A0A1S3KB27_IPR045860_1_17-108
A0A1S3KC57_IPR031424_1_20-112	A0A1S3KBH3_IPR031424_1_20-107
A0A1S3KC57_IPR031424_1_20-112	A0A1S3KBM5_IPR031424_1_20-107
A0A1S3KC57_IPR031424_1_20-112	A0A834R5Q1_IPR031424_1_86-178
A0A1S3KC57_IPR031424_1_20-112	A0A132ABN6_IPR031424_1_30-122
A0A6A4II55_IPR031424_1_22-134	A0A6A4II55_IPR031424_1_22-134
A0A6A4II55_IPR031424_1_22-134	A0A0A9XS61_IPR031424_1_34-146
A0A6L2PLK9_IPR031424_1_31-84	A0A6L2PLK9_IPR031424_1_31-84
A0A8J5UUP8_IPR031424_1_24-113	A0A8J5UUP8_IPR031424_1_24-113
A0A8J5UUP8_IPR031424_1_24-113	A0A0C9RAR3_IPR045860_1_21-116
A0A8J5UUP8_IPR031424_1_24-113	A0A6J3LNH1_IPR031424_1_55-144
A0A8J5UUP8_IPR031424_1_24-113	A0AAW1AKV5_IPR031424_1_24-113
A0A8J5UUP8_IPR031424_1_24-113	A0A6P3UTD3_IPR031424_1_55-144
A0A8J5UUP8_IPR031424_1_24-113	A0A6P8LLV1_IPR031424_1_55-140
A0A8J5UUP8_IPR031424_1_24-113	A0A6J3LSE0_IPR031424_1_55-140
A0A8J5UUP8_IPR031424_1_24-113	A0A6P8LUX9_IPR031424_1_55-144
A0A8J5UUP8_IPR031424_1_24-113	A0A6J1PJ08_IPR031424_1_25-115
A0A8J5UUP8_IPR031424_1_24-113	A0AAW2EMI5_IPR031424_1_26-114
A0A8J5UUP8_IPR031424_1_24-113	A0AAV2N9G1_IPR031424_1_29-117
A0A8J5UUP8_IPR031424_1_24-113	A0A834N6U9_IPR031424_2_223-312
A0A8J5UUP8_IPR031424_1_24-113	A0ABD2B8P4_IPR031424_3_150-239
A0A8J5UUP8_IPR031424_1_24-113	A0A834P3N9_IPR031424_3_141-230
A0A8J5UUP8_IPR031424_1_24-113	A0A3L8DSZ6_IPR031424_1_52-138
A0A8J5UUP8_IPR031424_1_24-113	A0A026W6Q2_IPR031424_1_26-112
A0A8J5UUP8_IPR031424_1_24-113	A0A0C9R6C6_IPR031424_1_5-79
A0A8J5UUP8_IPR031424_1_24-113	A0A0C9PRI2_IPR031424_1_5-79
A0A8J5UUP8_IPR031424_1_24-113	A0AAJ7W931_IPR031424_1_23-112
A0A8J5UUP8_IPR031424_1_24-113	A0A7M7GTH4_IPR031424_1_38-126
A0A9P1HMJ8_IPR031424_1_22-124	A0A9P1HMJ8_IPR031424_1_22-124
A0A9P1HMJ8_IPR031424_1_22-124	A0A183IK89_IPR031424_1_11-122
A0A9P1HMJ8_IPR031424_1_22-124	A0A498SGX9_IPR031424_1_1-116
A0A9P1HMJ8_IPR031424_1_22-124	A0A090LTF9_IPR031424_1_41-154
A0A9P1HMJ8_IPR031424_1_22-124	A0A0N5A3Q9_IPR031424_1_14-127
A0A9P1HMJ8_IPR031424_1_22-124	A0A0K0DYZ6_IPR031424_1_41-154
A0A9P1HMJ8_IPR031424_1_22-124	A0A0K0EXQ3_IPR031424_1_14-127
A0A9P1HMJ8_IPR031424_1_22-124	A0A0N5BH54_IPR031424_1_14-127
A0A9P1HMJ8_IPR031424_1_22-124	A0A7E4V2E6_IPR031424_1_23-136
A0A9P1HMJ8_IPR031424_1_22-124	A0A914IJ10_IPR031424_1_74-187
A0A9P1HMJ8_IPR031424_1_22-124	A0AA36FS42_IPR031424_1_24-137
A0A9P1HMJ8_IPR031424_1_22-124	A0AAF3EGP8_IPR031424_1_20-133
A0A9P1HMJ8_IPR031424_1_22-124	A0A4V6YSW3_IPR031424_1_23-136
A0A9P1HMJ8_IPR031424_1_22-124	A0AA36G0F7_IPR031424_1_24-137
A0A9P1HMJ8_IPR031424_1_22-124	A0AA39GZX1_IPR031424_1_23-136
A0A9P1HMJ8_IPR031424_1_22-124	A0A914WRD0_IPR031424_1_31-144
A0A9P1HMJ8_IPR031424_1_22-124	A0A914WY03_IPR031424_1_48-162
A0A9P1HMJ8_IPR031424_1_22-124	A0A0N5AKK8_IPR031424_1_80-187
A0A9P1HMJ8_IPR031424_1_22-124	A0A0N4VLJ6_IPR031424_1_10-118
A0A9P1HMJ8_IPR031424_1_22-124	A0A914Z4Y2_IPR031424_1_31-140
A0A9P1HMJ8_IPR031424_1_22-124	A0A914FXI8_IPR031424_1_31-137
A0A9P1HMJ8_IPR031424_1_22-124	A0A6G0UPM3_IPR031424_1_41-150
A0A9P1HMJ8_IPR031424_1_22-124	A0AAN5IBS1_IPR031424_1_3-116
A0A9P1HMJ8_IPR031424_1_22-124	A0A1I7Z433_IPR031424_1_33-146
A0A9P1HMJ8_IPR031424_1_22-124	A0AAV5UMH4_IPR031424_1_21-134
A0A9P1HMJ8_IPR031424_1_22-124	A0A0N5AKK9_IPR031424_1_18-133
A0A9P1HMJ8_IPR031424_1_22-124	B6IGN8_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	W2TQW2_IPR031424_1_30-142
A0A9P1HMJ8_IPR031424_1_22-124	A0AAE8ZY61_IPR031424_1_22-129
A0A9P1HMJ8_IPR031424_1_22-124	A0A9P1AZY9_IPR031424_1_19-132
A0A9P1HMJ8_IPR031424_1_22-124	Q565B0_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A2G5T186_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A9P1J0B8_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	G0MB48_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A261BA22_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A8R1DM66_IPR031424_1_24-137
A0A9P1HMJ8_IPR031424_1_22-124	A0A8S1EQ55_IPR031424_1_23-136
A0A9P1HMJ8_IPR031424_1_22-124	E3MC67_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A261CPY9_IPR031424_1_22-135
A0A9P1HMJ8_IPR031424_1_22-124	A0A016SEB0_IPR031424_1_24-136
A0A9P1HMJ8_IPR031424_1_22-124	A0A8S1HBP5_IPR031424_1_21-134
A0A9P1HMJ8_IPR031424_1_22-124	A0AA36MEA9_IPR031424_1_24-136
A0A9P1HMJ8_IPR031424_1_22-124	A0A0C2FAC2_IPR031424_1_44-142
A0A9P1HMJ8_IPR031424_1_22-124	A0A0B2W5A9_IPR031424_1_23-136
A0A9P1HMJ8_IPR031424_1_22-124	A0A0M3HND8_IPR031424_1_7-107
A0A9P1HMJ8_IPR031424_1_22-124	A0A915EPT6_IPR031424_1_4-117
A0A9P1HMJ8_IPR031424_1_22-124	A0ABD6EPE0_IPR031424_1_20-132
A0A9P1HMJ8_IPR031424_1_22-124	A0A914HBG5_IPR031424_1_30-146
A0A9P1HMJ8_IPR031424_1_22-124	A0ABD2JXU5_IPR031424_1_31-146
A0AAE9DKX9_IPR031424_1_24-108	A0AAE9DKX9_IPR031424_1_24-108
A0AAE9DKX9_IPR031424_1_24-108	A8WUM1_IPR031424_1_24-108
A0AAE9DKX9_IPR031424_1_24-108	A0AAE9EEE9_IPR031424_1_24-108
A0AAE9DKX9_IPR031424_1_24-108	A0A6A5HDZ5_IPR031424_1_13-96
A0AAV2Q359_IPR031424_1_4-107	A0AAV2Q359_IPR031424_1_4-107
A0AAV2Q359_IPR031424_1_4-107	A0A6G1S9D1_IPR031424_1_23-125
A0AAV2Q359_IPR031424_1_4-107	T1KRZ1_IPR031424_1_23-125
A0AAV2Q359_IPR031424_1_4-107	A0A8J2HH20_IPR031424_1_13-112
A0AAV2Q359_IPR031424_1_4-107	A0AAV7INH1_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0A2R5LFT6_IPR031424_1_28-131
A0AAV2Q359_IPR031424_1_4-107	A0A6P6YI89_IPR031424_1_33-136
A0AAV2Q359_IPR031424_1_4-107	A0A6G5A094_IPR031424_1_26-109
A0AAV2Q359_IPR031424_1_4-107	A0A6G5A329_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0AAJ6QRN2_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A131YB71_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A443SM58_IPR031424_1_25-127
A0AAV2Q359_IPR031424_1_4-107	A0A4Y2GIG4_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0AAV4SEE5_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0A0K8RGF7_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A0K8RJ06_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	B7P6U1_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A7M7IYS0_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A224YA82_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A8X6J080_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A0C9QZK7_IPR031424_1_3-106
A0AAV2Q359_IPR031424_1_4-107	A0AAV4V3S7_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0A9J6EFA9_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A6M2D403_IPR031424_1_31-134
A0AAV2Q359_IPR031424_1_4-107	A0A2L2Y6X9_IPR031424_1_20-119
A0AAV2Q359_IPR031424_1_4-107	A0A9J6FF11_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0AAQ4FFD3_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A087UI23_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0A2L2YER0_IPR031424_1_4-107
A0AAV2Q359_IPR031424_1_4-107	A0A2L2YES9_IPR031424_1_4-107
A0AAV2Q359_IPR031424_1_4-107	A0A8X6NV55_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	L7M2W3_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A4Q8K5V4_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0AAV1Z6A3_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0AAV6VSK8_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0A023G146_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A9D4QJQ6_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	Centipede3FTx_0006_61981
A0AAV2Q359_IPR031424_1_4-107	Centipede3FTx_0027_61981
A0AAV2Q359_IPR031424_1_4-107	Centipede3FTx_0131_1255758
A0AAV2Q359_IPR031424_1_4-107	A0AAN8ZXL0_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A8J2S207_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0AAD5KSZ0_IPR031424_1_29-132
A0AAV2Q359_IPR031424_1_4-107	A0AAE1Q447_IPR031424_1_10-113
A0AAV2Q359_IPR031424_1_4-107	A0A164Y888_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0AAE1FFU4_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	E9FYS0_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0A3S4QUI0_IPR031424_1_25-119
A0AAV2Q359_IPR031424_1_4-107	A0A9Q0M3S5_IPR031424_1_29-132
A0AAV2Q359_IPR031424_1_4-107	Centipede3FTx_0043_60158
A0AAV2Q359_IPR031424_1_4-107	A0A6A4WSM4_IPR031424_1_21-124
A0AAV2Q359_IPR031424_1_4-107	A0A232FG58_IPR031424_1_25-147
A0AAV2Q359_IPR031424_1_4-107	A0A1A9WZL2_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A182F363_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A1B6FYK1_IPR031424_1_26-122
A0AAV2Q359_IPR031424_1_4-107	A0A2H1WRX4_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A653DE43_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A9P0I438_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0AAN9VHP3_IPR031424_1_21-124
A0AAV2Q359_IPR031424_1_4-107	A0A6P4FBC9_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A8K0GFN1_IPR031424_1_24-127
A0AAV2Q359_IPR031424_1_4-107	A0A9N9MQP3_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	U5ESH5_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A067RGD8_IPR031424_1_27-130
A0AAV2Q359_IPR031424_1_4-107	A0AAD7ZB70_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0A6J1WNF3_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A6P8XTS9_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A9J7E6K4_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0AAN7VEH9_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A0A9XZ32_IPR031424_1_24-127
A0AAV2Q359_IPR031424_1_4-107	A0A9N9T409_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	B4P1Z9_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	Q9VKA1_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A1B6L8F0_IPR031424_1_55-158
A0AAV2Q359_IPR031424_1_4-107	A0A1W4WK12_IPR031424_1_27-130
A0AAV2Q359_IPR031424_1_4-107	A0AAW1D4T1_IPR031424_1_24-127
A0AAV2Q359_IPR031424_1_4-107	A0ABD2N326_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	S4NXK5_IPR031424_1_20-122
A0AAV2Q359_IPR031424_1_4-107	A0A1B6C834_IPR031424_1_21-124
A0AAV2Q359_IPR031424_1_4-107	A0A1L8DNU6_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A8D8XTL0_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A8R2AP49_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0AA39KSI8_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	W5JF11_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A0T6B460_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A3B0JZU9_IPR031424_1_12-115
A0AAV2Q359_IPR031424_1_4-107	A0AA39L003_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0AAE1HXC3_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0A182G4H0_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A6J2Y9V6_IPR031424_1_19-122
A0AAV2Q359_IPR031424_1_4-107	A0A922HQ76_IPR031424_1_30-133
A0AAV2Q359_IPR031424_1_4-107	A0A1B0D4T5_IPR031424_1_7-110
A0AAV2Q359_IPR031424_1_4-107	A0A1L8DNY4_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A2J7QW61_IPR031424_1_3-106
A0AAV2Q359_IPR031424_1_4-107	A0A8S0ZMW7_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A9P0CFW5_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0AAV1KUY8_IPR031424_1_19-121
A0AAV2Q359_IPR031424_1_4-107	B3N3W0_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	B4G9N1_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	B4LTR7_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A232FD98_IPR031424_1_28-131
A0AAV2Q359_IPR031424_1_4-107	A0A9P0NU76_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0AA38M7B0_IPR031424_1_27-130
A0AAV2Q359_IPR031424_1_4-107	A0AAN7P2B0_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0AB39YZS1_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A336LCK0_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A8J2KSD3_IPR031424_1_19-119
A0AAV2Q359_IPR031424_1_4-107	A0AAW1KEE7_IPR031424_1_164-267
A0AAV2Q359_IPR031424_1_4-107	A0A1I8PYI1_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0A3B0K6U2_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A821WNC0_IPR031424_1_12-114
A0AAV2Q359_IPR031424_1_4-107	A0A8J2VS03_IPR031424_1_20-122
A0AAV2Q359_IPR031424_1_4-107	D6WXS0_IPR031424_1_27-130
A0AAV2Q359_IPR031424_1_4-107	T1I365_IPR031424_1_8-111
A0AAV2Q359_IPR031424_1_4-107	A0A023EFB9_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A1B6HNU8_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A6P4IHJ1_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A8K0P4A5_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0A8S1DEM3_IPR031424_1_18-121
A0AAV2Q359_IPR031424_1_4-107	A0AAN9ZB28_IPR031424_1_21-124
A0AAV2Q359_IPR031424_1_4-107	A0A1B0AAM8_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A1S4F7Z3_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A482VB97_IPR031424_1_27-130
A0AAV2Q359_IPR031424_1_4-107	A0A5E4PYN5_IPR031424_1_20-122
A0AAV2Q359_IPR031424_1_4-107	A0A9R0EM28_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0AAW1V0L2_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	B4JDG0_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	Q71D51_IPR031424_1_2-105
A0AAV2Q359_IPR031424_1_4-107	A0A023EFJ7_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A1A9VA77_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A336LVK1_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A6L2QAA9_IPR031424_2_132-235
A0AAV2Q359_IPR031424_1_4-107	A0A7G3AA36_IPR031424_1_26-129
A0AAV2Q359_IPR031424_1_4-107	A0A8J6HH62_IPR031424_1_504-607
A0AAV2Q359_IPR031424_1_4-107	A0A8U0WN55_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A1Y1LY69_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0A6A4JWQ6_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0A821WTU3_IPR031424_1_22-124
A0AAV2Q359_IPR031424_1_4-107	A0A9N9RKG7_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A9P0ACV3_IPR031424_1_25-126
A0AAV2Q359_IPR031424_1_4-107	A0A0A1WWD6_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A6J1LYH5_IPR031424_1_23-126
A0AAV2Q359_IPR031424_1_4-107	A0A7E5V911_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A7R8UFN6_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0A834R3B7_IPR031424_1_43-146
A0AAV2Q359_IPR031424_1_4-107	A0AAJ6YX19_IPR031424_1_25-128
A0AAV2Q359_IPR031424_1_4-107	A0AAV7XC79_IPR031424_1_7-110
A0AAV2Q359_IPR031424_1_4-107	A0ABD0STG8_IPR031424_1_22-125
A0AAV2Q359_IPR031424_1_4-107	A0A0L7L7B0_IPR031424_1_20-123
A0AAV2Q359_IPR031424_1_4-107	A0A1J1HDY4_IPR031424_2_120-223
