protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A2J8R4R9,Lymphocyte antigen 6 complex locus protein G5c,Pongo abelii (Sumatran orangutan),224,113,224,,InterPro:IPR026110
A0A2K5DFK4,Lymphocyte antigen 6 complex locus protein G5c,Aotus nancymaae (Ma's night monkey),128,1,127,,InterPro:IPR026110
A0A2K5K189,Lymphocyte antigen 6 complex locus protein G5c,Colobus angolensis palliatus (Peters' Angolan colobus),148,1,147,,InterPro:IPR026110
A0A2K5MZY0,Lymphocyte antigen 6 complex locus protein G5c,Cercocebus atys (Sooty mangabey),150,1,149,,InterPro:IPR026110
A0A2K5R3I6,Lymphocyte antigen 6 complex locus protein G5c,Cebus imitator (Panamanian white-faced capuchin),150,1,148,,InterPro:IPR026110
A0A2K5YF08,Lymphocyte antigen 6 complex locus protein G5c,Mandrillus leucophaeus (Drill),150,1,149,,InterPro:IPR026110
A0A2K6E7B1,Lymphocyte antigen 6 complex locus protein G5c,Macaca nemestrina (Pig-tailed macaque),150,1,149,,InterPro:IPR026110
A0A2K6F9R8,Lymphocyte antigen 6 complex locus protein G5c,Propithecus coquereli (Coquerel's sifaka),150,1,150,,InterPro:IPR026110
A0A2K6N5Q0,Lymphocyte antigen 6 complex locus protein G5c,Rhinopithecus bieti (Black snub-nosed monkey),150,1,149,,InterPro:IPR026110
A0A2K6NHU5,Lymphocyte antigen 6 complex locus protein G5c,Rhinopithecus roxellana (Golden snub-nosed monkey),150,1,149,,InterPro:IPR026110
A0A2K6UYN2,Lymphocyte antigen 6 complex locus protein G5c,Saimiri boliviensis boliviensis (Bolivian squirrel monkey),149,1,148,,InterPro:IPR026110
A0A2R9CSZ1,Lymphocyte antigen 6 complex locus protein G5c,Pan paniscus (Pygmy chimpanzee),150,1,150,,InterPro:IPR026110
A0A2U3X007,Lymphocyte antigen 6 complex locus protein G5c,Odobenus rosmarus divergens (Pacific walrus),147,1,147,,InterPro:IPR026110
A0A2U3Y479,Lymphocyte antigen 6 complex locus protein G5c,Leptonychotes weddellii (Weddell seal),147,1,147,,InterPro:IPR026110
A0A2Y9EC75,Lymphocyte antigen 6 complex locus protein G5c,Trichechus manatus latirostris (Florida manatee),150,1,149,,InterPro:IPR026110
A0A2Y9HMD7,Lymphocyte antigen 6 complex locus protein G5c,Neomonachus schauinslandi (Hawaiian monk seal),147,1,147,,InterPro:IPR026110
A0A2Y9K0I0,Lymphocyte antigen 6 complex locus protein G5c,Enhydra lutris kenyoni (northern sea otter),163,1,163,,InterPro:IPR026110
A0A2Y9MLP7,Lymphocyte antigen 6 complex locus protein G5c,Delphinapterus leucas (Beluga whale),101,1,101,,InterPro:IPR026110
A0A340XHV2,Lymphocyte antigen 6 complex locus protein G5c,Lipotes vexillifer (Yangtze river dolphin),142,1,140,,InterPro:IPR026110
A0A341AVB8,Lymphocyte antigen 6 complex locus protein G5c,Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise),121,1,121,,InterPro:IPR026110
A0A384B3A4,Lymphocyte antigen 6 complex locus protein G5c,Balaenoptera acutorostrata scammoni (North Pacific minke whale),283,140,281,,InterPro:IPR026110
A0A384DTK4,Lymphocyte antigen 6 complex locus protein G5c,Ursus maritimus (Polar bear),129,23,129,,InterPro:IPR026110
A0A384DTL2,Lymphocyte antigen 6 complex locus protein G5c,Ursus maritimus (Polar bear),147,1,147,,InterPro:IPR026110
A0A387LB59,Lymphocyte antigen 6 complex locus protein G5c,Pseudorca crassidens (False killer whale),121,1,121,,InterPro:IPR026110
A0A3Q7PQE1,Lymphocyte antigen 6 complex locus protein G5c,Callorhinus ursinus (Northern fur seal),147,1,147,,InterPro:IPR026110
A0A3Q7RK91,Lymphocyte antigen 6 complex locus protein G5c,Vulpes vulpes (Red fox),157,1,157,,InterPro:IPR026110
A0A452FJD0,Lymphocyte antigen 6 complex locus protein G5c,Capra hircus (Goat),136,1,136,,InterPro:IPR026110
A0A452R9I0,Lymphocyte antigen 6 complex locus protein G5c,Ursus americanus (American black bear),135,1,135,,InterPro:IPR026110
A0A452UEK3,Lymphocyte antigen 6 complex locus protein G5c,Ursus maritimus (Polar bear),149,23,77,,InterPro:IPR026110
A0A455ATY2,Lymphocyte antigen 6 complex locus protein G5c,Physeter macrocephalus (Sperm whale),144,1,142,,InterPro:IPR026110
A0A485PQ61,Lymphocyte antigen 6 complex locus protein G5c,Lynx pardinus (Iberian lynx),138,2,138,,InterPro:IPR026110
A0A4U1EFK7,Uncharacterized protein,Monodon monoceros (Narwhal),241,121,241,,InterPro:IPR026110
A0A4W2C441,Lymphocyte antigen 6 complex locus protein G5c,Bos indicus x Bos taurus (Hybrid cattle),140,1,140,,InterPro:IPR026110
A0A4X1VAI9,Lymphocyte antigen 6 complex locus protein G5c,Sus scrofa (Pig),142,1,142,,InterPro:IPR026110
A0A5F7ZT52,Lymphocyte antigen 6 complex locus protein G5c,Macaca mulatta (Rhesus macaque),141,1,141,,InterPro:IPR026110
A0A5N3W0J2,Lymphocyte antigen 6 complex locus protein G5c,Muntiacus reevesi (Reeves' muntjac),140,1,139,,InterPro:IPR026110
A0A5N3W680,Lymphocyte antigen 6 complex locus protein G5c,Muntiacus muntjak (Barking deer),140,1,139,,InterPro:IPR026110
A0A643CAV0,Lymphocyte antigen 6 complex locus protein G5c,Balaenoptera physalus (Fin whale),205,75,203,,InterPro:IPR026110
A0A667GKJ2,Lymphocyte antigen 6 complex locus protein G5c,Lynx canadensis (Canada lynx),145,1,145,,InterPro:IPR026110
A0A671DTS9,Lymphocyte antigen 6 complex locus protein G5c,Rhinolophus ferrumequinum (Greater horseshoe bat),150,1,150,,InterPro:IPR026110
A0A673T285,Lymphocyte antigen 6 complex locus protein G5c,Suricata suricatta (Meerkat),150,1,150,,InterPro:IPR026110
A0A6B0S6F5,Lymphocyte antigen 6 complex locus protein G5c,Bos mutus (wild yak),103,1,75,,InterPro:IPR026110
A0A6D2XDT3,Lymphocyte antigen 6 complex locus protein G5c,Pan troglodytes (Chimpanzee),150,1,150,,InterPro:IPR026110
A0A6G1B1P6,Lymphocyte antigen 6 complex locus protein G5c,Crocuta crocuta (Spotted hyena),151,3,151,,InterPro:IPR026110
A0A6J0XUD7,Lymphocyte antigen 6 complex locus protein G5c,Odocoileus virginianus texanus,158,102,157,,InterPro:IPR026110
A0A6J1Z5Y0,Lymphocyte antigen 6 complex locus protein G5c,Acinonyx jubatus (Cheetah),127,15,127,,InterPro:IPR026110
A0A6J2E0K7,Lymphocyte antigen 6 complex locus protein G5c,Zalophus californianus (California sealion),147,1,147,,InterPro:IPR026110
A0A6J2LA01,Lymphocyte antigen 6 complex locus protein G5c,Phyllostomus discolor (pale spear-nosed bat),149,1,148,,InterPro:IPR026110
A0A6J3BCF0,Lymphocyte antigen 6 complex locus protein G5c,Vicugna pacos (Alpaca),128,16,127,,InterPro:IPR026110
A0A6J3H4A0,Lymphocyte antigen 6 complex locus protein G5c,Sapajus apella (Brown-capped capuchin),151,1,149,,InterPro:IPR026110
A0A6J3RZ38,Lymphocyte antigen 6 complex locus protein G5c,Tursiops truncatus (Atlantic bottle-nosed dolphin),144,1,142,,InterPro:IPR026110
A0A6P3ERJ3,Lymphocyte antigen 6 complex locus protein G5c,Octodon degus (Degu),150,6,149,,InterPro:IPR026110
A0A6P3GJ97,Lymphocyte antigen 6 complex locus protein G5c,Bison bison bison (North American plains bison),140,1,140,,InterPro:IPR026110
A0A6P3RIZ2,Lymphocyte antigen 6 complex locus protein G5c,Pteropus vampyrus (Large flying fox),150,1,150,,InterPro:IPR026110
A0A6P5DUY3,Lymphocyte antigen 6 complex locus protein G5c,Bos indicus (Zebu),140,1,140,,InterPro:IPR026110
A0A6P5J6B2,Lymphocyte antigen 6 complex locus protein G5c,Phascolarctos cinereus (Koala),159,5,120,,InterPro:IPR026110
A0A6P5NSE3,Lymphocyte antigen 6 complex locus protein G5c,Mus caroli (Ryukyu mouse),149,1,149,,InterPro:IPR026110
A0A6P6HBK1,Lymphocyte antigen 6 complex locus protein G5c,Puma concolor (Mountain lion),227,72,217,,InterPro:IPR026110
A0A6P7D6H3,Lymphocyte antigen 6 complex locus protein G5c,Ovis aries (Sheep),115,1,115,,InterPro:IPR026110
A0A7J7EIV1,Lymphocyte antigen 6 complex locus protein G5c,Diceros bicornis minor (South-central black rhinoceros),149,1,149,,InterPro:IPR026110
A0A7J7RKK0,Lymphocyte antigen 6 complex locus protein G5c,Myotis myotis (Greater mouse-eared bat),147,1,146,,InterPro:IPR026110
A0A7J7YMH3,Lymphocyte antigen 6 complex locus protein G5c,Pipistrellus kuhlii (Kuhl's pipistrelle),137,1,137,,InterPro:IPR026110
A0A7J7YMP1,Lymphocyte antigen 6 complex locus protein G5c,Pipistrellus kuhlii (Kuhl's pipistrelle),150,1,150,,InterPro:IPR026110
A0A7J8GR79,Lymphocyte antigen 6 complex locus protein G5c,Molossus molossus (Pallas' mastiff bat),150,1,150,,InterPro:IPR026110
A0A7J8KBV3,Lymphocyte antigen 6 complex locus protein G5c,Rousettus aegyptiacus (Egyptian fruit bat),150,1,150,,InterPro:IPR026110
A0A7N9CQK9,Lymphocyte antigen 6 complex locus protein G5c,Macaca fascicularis (Crab-eating macaque),150,1,149,,InterPro:IPR026110
A0A811YLM1,Lymphocyte antigen 6 complex locus protein G5c,Nyctereutes procyonoides (Raccoon dog),150,1,150,,InterPro:IPR026110
A0A8B7ANR3,Lymphocyte antigen 6 complex locus protein G5c,Orycteropus afer afer,150,1,149,,InterPro:IPR026110
A0A8B7Q394,Lymphocyte antigen 6 complex locus protein G5c,Hipposideros armiger (Great Himalayan leaf-nosed bat),150,1,149,,InterPro:IPR026110
A0A8B7VKY5,Lymphocyte antigen 6 complex locus protein G5c,Castor canadensis (American beaver),147,1,146,,InterPro:IPR026110
A0A8B8RN93,Lymphocyte antigen 6 complex locus protein G5c,Camelus ferus (Wild bactrian camel),127,14,126,,InterPro:IPR026110
A0A8B9XKN2,Lymphocyte antigen 6 complex locus protein G5c,Bos mutus grunniens (Wild yak),140,1,140,,InterPro:IPR026110
A0A8C0DJ48,Lymphocyte antigen 6 complex locus protein G5c,Balaenoptera musculus (Blue whale),144,1,142,,InterPro:IPR026110
A0A8C0LB98,Lymphocyte antigen 6 complex locus protein G5c,Canis lupus dingo (dingo),128,7,128,,InterPro:IPR026110
A0A8C0WH74,Lymphocyte antigen 6 complex locus protein G5c,Castor canadensis (American beaver),144,1,143,,InterPro:IPR026110
A0A8C2RUH3,Lymphocyte antigen 6 complex locus protein G5c,Capra hircus (Goat),140,1,140,,InterPro:IPR026110
A0A8C2VN21,Lymphocyte antigen 6 complex locus protein G5c,Chinchilla lanigera (Long-tailed chinchilla),123,2,122,,InterPro:IPR026110
A0A8C3VYZ9,Lymphocyte antigen 6 complex locus protein G5c,Catagonus wagneri (Chacoan peccary),144,1,144,,InterPro:IPR026110
A0A8C4MB21,Lymphocyte antigen 6 complex locus protein G5c,Equus asinus (Donkey),149,1,147,,InterPro:IPR026110
A0A8C5YGD5,Lymphocyte antigen 6 complex locus protein G5c,Microcebus murinus (Gray mouse lemur),150,1,150,,InterPro:IPR026110
A0A8C5ZAL7,Lymphocyte antigen 6 complex locus protein G5c,Marmota marmota marmota (Alpine marmot),150,5,149,,InterPro:IPR026110
A0A8C6BKE1,Lymphocyte antigen 6 complex locus protein G5c,Monodon monoceros (Narwhal),143,1,141,,InterPro:IPR026110
A0A8C6DWT3,Lymphocyte antigen 6 complex locus protein G5c,Moschus moschiferus (Siberian musk deer),138,1,138,,InterPro:IPR026110
A0A8C6GI79,Lymphocyte antigen 6 complex locus protein G5c,Mus spicilegus (Steppe mouse),149,1,149,,InterPro:IPR026110
A0A8C6WA89,Lymphocyte antigen 6 complex locus protein G5c,Nannospalax galili (Northern Israeli blind subterranean mole rat),149,1,149,,InterPro:IPR026110
A0A8C7BGD2,Lymphocyte antigen 6 complex locus protein G5c,Neovison vison (American mink),143,1,143,,InterPro:IPR026110
A0A8C8T5K9,Lymphocyte antigen 6 complex locus protein G5c,Peromyscus maniculatus bairdii (Prairie deer mouse),141,35,140,,InterPro:IPR026110
A0A8C8ZXX6,Lymphocyte antigen 6 complex locus protein G5c,Prolemur simus (Greater bamboo lemur),150,1,150,,InterPro:IPR026110
A0A8C9D323,Lymphocyte antigen 6 complex locus protein G5c,Panthera leo (Lion),146,1,146,,InterPro:IPR026110
A0A8C9EFW2,Lymphocyte antigen 6 complex locus protein G5c,Phocoena sinus (Vaquita),143,1,141,,InterPro:IPR026110
A0A8C9ISJ9,Lymphocyte antigen 6 complex locus protein G5c,Piliocolobus tephrosceles (Ugandan red Colobus),150,1,149,,InterPro:IPR026110
A0A8C9KA12,Lymphocyte antigen 6 complex locus protein G5c,Panthera tigris altaica (Siberian tiger),166,21,166,,InterPro:IPR026110
A0A8C9P7V8,Lymphocyte antigen 6 complex locus protein G5c,Spermophilus dauricus (Daurian ground squirrel),150,5,149,,InterPro:IPR026110
A0A8D0KBB5,Lymphocyte antigen 6 complex locus protein G5c,Sus scrofa (Pig),142,1,142,,InterPro:IPR026110
A0A8D0QHI1,Lymphocyte antigen 6 complex locus protein G5c,Sus scrofa (Pig),138,26,138,,InterPro:IPR026110
A0A8D0TN85,Lymphocyte antigen 6 complex locus protein G5c,Sus scrofa (Pig),142,1,142,,InterPro:IPR026110
A0A8D1IJ84,Lymphocyte antigen 6 complex locus protein G5c,Sus scrofa (Pig),164,52,164,,InterPro:IPR026110
A0A8D2DFU7,Lymphocyte antigen 6 complex locus protein G5c,Sciurus vulgaris (Eurasian red squirrel),152,2,151,,InterPro:IPR026110
A0A8D2GKM6,Lymphocyte antigen 6 complex locus protein G5c,Theropithecus gelada (Gelada baboon),150,1,149,,InterPro:IPR026110
A0A8D2KMZ5,Lymphocyte antigen 6 complex locus protein G5c,Urocitellus parryii (Arctic ground squirrel),152,7,151,,InterPro:IPR026110
A0A8I3WQ66,Lymphocyte antigen 6 complex locus protein G5c,Callithrix jacchus (White-tufted-ear marmoset),148,1,148,,InterPro:IPR026110
A0A8J6A6H0,Lymphocyte antigen 6 complex locus protein G5c,Galemys pyrenaicus (Iberian desman),101,1,85,,InterPro:IPR026110
A0A8U0T7Y1,Lymphocyte antigen 6 complex locus protein G5c,Mustela putorius furo (European domestic ferret),159,1,159,,InterPro:IPR026110
A0A9B0X210,Lymphocyte antigen 6 complex locus protein G5c,Chrysochloris asiatica (Cape golden mole),145,1,143,,InterPro:IPR026110
A0A9J7F0H2,Lymphocyte antigen 6 complex locus protein G5c,Cricetulus griseus (Chinese hamster),165,33,81,,InterPro:IPR026110
A0A9W2VRP1,Lymphocyte antigen 6 complex locus protein G5c,Panthera pardus (Leopard),144,1,144,,InterPro:IPR026110
A0A9W3GEH8,Lymphocyte antigen 6 complex locus protein G5c,Camelus bactrianus (Bactrian camel),115,1,114,,InterPro:IPR026110
A0A9X9M5K5,Lymphocyte antigen 6 complex locus protein G5c,Gulo gulo (Wolverine),141,2,141,,InterPro:IPR026110
A0AA40HA67,Lymphocyte antigen 6 complex locus protein G5c,Cnephaeus nilssonii (Northern bat),174,1,98,,InterPro:IPR026110
A0AA41MJU7,Lymphocyte antigen 6 complex locus protein G5c,Sciurus carolinensis (Eastern gray squirrel),589,479,588,,InterPro:IPR026110
A0AAX6T198,Lymphocyte antigen 6 complex locus protein G5c,Heterocephalus glaber (Naked mole rat),119,9,118,,InterPro:IPR026110
A0ABD2EZ81,Lymphocyte antigen 6 complex locus protein G5c,Daubentonia madagascariensis (Aye-aye),109,2,109,,InterPro:IPR026110
A6KTT8,Lymphocyte antigen 6 complex locus protein G5c,Rattus norvegicus (Rat),148,1,148,,InterPro:IPR026110
D2I4A2,Lymphocyte antigen 6 complex locus protein G5c,Ailuropoda melanoleuca (Giant panda),109,3,109,,InterPro:IPR026110
F1MY32,Lymphocyte antigen 6 complex locus protein G5c,Bos taurus (Bovine),140,1,140,,InterPro:IPR026110
F6QWZ0,Lymphocyte antigen 6 complex locus protein G5c,Macaca mulatta (Rhesus macaque),150,1,149,,InterPro:IPR026110
F6ZWR3,Lymphocyte antigen 6 complex locus protein G5c,Equus caballus (Horse),147,1,147,,InterPro:IPR026110
F8WBQ4,Lymphocyte antigen 6 family member G5C,Homo sapiens (Human),69,1,40,,InterPro:IPR026110
G1LRP9,Lymphocyte antigen 6 complex locus protein G5c,Ailuropoda melanoleuca (Giant panda),147,1,147,,InterPro:IPR026110
G1QE52,Lymphocyte antigen 6 complex locus protein G5c,Myotis lucifugus (Little brown bat),147,1,146,,InterPro:IPR026110
G1SU48,Lymphocyte antigen 6 complex locus protein G5c,Oryctolagus cuniculus (Rabbit),139,1,139,,InterPro:IPR026110
G3R3A3,Lymphocyte antigen 6 complex locus protein G5c,Gorilla gorilla gorilla (Western lowland gorilla),150,1,150,,InterPro:IPR026110
G3TS53,Lymphocyte antigen 6 family member G5C,Loxodonta africana (African elephant),148,1,148,,InterPro:IPR026110
G3V630,Lymphocyte antigen 6 complex locus protein G5c,Rattus norvegicus (Rat),148,1,148,,InterPro:IPR026110
G7P4Q4,Lymphocyte antigen 6 complex locus protein G5c,Macaca fascicularis (Crab-eating macaque),150,1,149,,InterPro:IPR026110
H0VHQ1,Lymphocyte antigen 6 complex locus protein G5c,Cavia porcellus (Guinea pig),141,11,141,,InterPro:IPR026110
H0XPQ0,Lymphocyte antigen 6 complex locus protein G5c,Otolemur garnettii (Small-eared galago),147,1,146,,InterPro:IPR026110
H2PIJ4,Lymphocyte antigen 6 complex locus protein G5c,Pongo abelii (Sumatran orangutan),150,1,150,,InterPro:IPR026110
H2QSN5,Lymphocyte antigen 6 complex locus protein G5c,Pan troglodytes (Chimpanzee),150,1,150,,InterPro:IPR026110
H7BYB1,Lymphocyte antigen 6 complex locus protein G5c,Homo sapiens (Human),225,114,225,,InterPro:IPR026110
H9F251,Lymphocyte antigen 6 complex locus protein G5c,Macaca mulatta (Rhesus macaque),57,1,56,,InterPro:IPR026110
I3MK73,Lymphocyte antigen 6 complex locus protein G5c,Ictidomys tridecemlineatus (Thirteen-lined ground squirrel),144,1,143,,InterPro:IPR026110
L5L7C4,Lymphocyte antigen 6 complex locus protein G5c,Pteropus alecto (Black flying fox),154,1,128,,InterPro:IPR026110
L5LB03,Lymphocyte antigen 6 complex locus protein G5c,Myotis davidii (David's myotis),147,1,146,,InterPro:IPR026110
L8I4K7,Lymphocyte antigen 6 complex locus protein G5c,Bos mutus (wild yak),243,112,243,,InterPro:IPR026110
L9KGJ1,Lymphocyte antigen 6 complex locus protein G5c,Tupaia chinensis (Chinese tree shrew),151,1,150,,InterPro:IPR026110
M3XFX3,Lymphocyte antigen 6 complex locus protein G5c,Felis catus (Cat),145,1,145,,InterPro:IPR026110
M3YI77,Lymphocyte antigen 6 complex locus protein G5c,Mustela putorius furo (European domestic ferret),142,1,142,,InterPro:IPR026110
Q5SRR4,Lymphocyte antigen 6 complex locus protein G5c,Homo sapiens (Human),150,1,150,,InterPro:IPR026110
Q863H0,Lymphocyte antigen 6 complex locus protein G5c,Macaca mulatta (Rhesus macaque),140,1,139,,InterPro:IPR026110
Q8CHN2,Lymphocyte antigen 6 complex locus protein G5c,Rattus norvegicus (Rat),145,1,145,,InterPro:IPR026110
Q8K1T5,Lymphocyte antigen 6 complex locus protein G5c,Mus musculus (Mouse),149,1,149,,InterPro:IPR026110
Q9XSV5,Lymphocyte antigen 6 complex locus protein G5c,Canis lupus familiaris (Dog),128,7,128,,InterPro:IPR026110
S7P7Q4,Lymphocyte antigen 6 complex locus protein G5c,Myotis brandtii (Brandt's bat),147,1,146,,InterPro:IPR026110
W5P9F5,Lymphocyte antigen 6 complex locus protein G5c,Ovis aries (Sheep),140,1,140,,InterPro:IPR026110
