protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A0B8RYX1,Three-finger toxin 4d,Philothamnus irregularis (brown tree snake),104,35,102,,InterPro:IPR003571
A0A0B8RYX5,Three-finger toxin 3j,Philothamnus irregularis (brown tree snake),110,42,108,,InterPro:IPR003571
A0A0B8RYY0,Three-finger toxin 2g,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RYY3,Three-finger toxin 2b,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RYY5,Three-finger toxin 1c,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RYY9,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A0B8RZW9,Three-finger toxin 9e,Philothamnus irregularis (brown tree snake),104,35,102,,InterPro:IPR003571
A0A0B8RZX0,Three-finger toxin 8f,Philothamnus irregularis (brown tree snake),108,46,106,,InterPro:IPR003571
A0A0B8RZX1,Three-finger toxin 8a,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RZX2,Three-finger toxin 6c,Philothamnus irregularis (brown tree snake),83,22,83,,InterPro:IPR003571
A0A0B8RZX3,Three-finger toxin 4c,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A0B8RZX5,Three-finger toxin 3d,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A0B8RZX6,Three-finger toxin 2f,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RZX7,Three-finger toxin 2a,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RZX8,Three-finger toxin 1b,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A0B8RZX9,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A0B8RZY0,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A0F7YYX2,Three-finger toxin 10c,Micrurus fulvius (Eastern coral snake),87,22,86,,InterPro:IPR003571
A0A0F7YZ34,Three-finger toxin 10b,Micrurus fulvius (Eastern coral snake),87,22,86,,InterPro:IPR003571
A0A0F7Z047,Three-finger toxin 3,Micrurus fulvius (Eastern coral snake),79,32,78,,InterPro:IPR003571
A0A0F7Z3R9,Three-finger toxin 6a,Micrurus fulvius (Eastern coral snake),79,32,78,,InterPro:IPR003571
A0A0F7Z3S3,Three-finger toxin 1,Micrurus fulvius (Eastern coral snake),88,22,85,,InterPro:IPR003571
A0A0F7Z3S7,Three-finger toxin 11a,Micrurus fulvius (Eastern coral snake),88,25,87,,InterPro:IPR003571
A0A0G3YJD1,Short chain alpha neurotoxin DH,Micrurus diastema (variable coral snake),81,22,80,,InterPro:IPR003571
A0A0G3YLL2,Three-finger toxin LB,Micrurus laticollaris (Balsas coral snake),78,22,77,,InterPro:IPR003571
A0A0H4BEF7,Three-finger toxin D.I,Micrurus diastema (variable coral snake),83,22,82,,InterPro:IPR003571
A0A0H4BEG1,Three-finger toxin D.N,Micrurus diastema (variable coral snake),88,25,87,,InterPro:IPR003571
A0A0H4BEG5,Three-finger toxin B.C,Micrurus browni (Brown's coral snake),82,23,81,,InterPro:IPR003571
A0A0H4BFP9,Three-finger toxin L.D,Micrurus laticollaris (Balsas coral snake),79,32,78,,InterPro:IPR003571
A0A0H4BFQ4,Three-finger toxin D.K,Micrurus diastema (variable coral snake),86,22,83,,InterPro:IPR003571
A0A0H4BFQ5,Three-finger toxin D.Q,Micrurus diastema (variable coral snake),84,22,83,,InterPro:IPR003571
A0A0H4BJD1,Three-finger toxin L.F,Micrurus laticollaris (Balsas coral snake),87,22,84,,InterPro:IPR003571
A0A0H4BJD4,Three-finger toxin D.M,Micrurus diastema (variable coral snake),79,32,78,,InterPro:IPR003571
A0A0H4BJD8,Three-finger toxin B.B,Micrurus browni (Brown's coral snake),98,22,83,,InterPro:IPR003571
A0A0H4BKJ0,Three-finger toxin D.J,Micrurus diastema (variable coral snake),87,22,84,,InterPro:IPR003571
A0A0H4BKJ5,Three-finger toxin D.P,Micrurus diastema (variable coral snake),87,22,86,,InterPro:IPR003571
A0A0H4BLY9,Three-finger toxin L.E,Micrurus laticollaris (Balsas coral snake),87,22,84,,InterPro:IPR003571
A0A0H4BLZ2,Three-finger toxin D.L,Micrurus diastema (variable coral snake),98,22,83,,InterPro:IPR003571
A0A0H4BLZ7,Three-finger toxin B.A,Micrurus browni (Brown's coral snake),83,22,82,,InterPro:IPR003571
A0A0H4IRA8,Three-finger toxin B.H,Micrurus browni (Brown's coral snake),87,22,86,,InterPro:IPR003571
A0A0H4IRB3,Three-finger toxin T.D,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A0H4IS74,Three-finger toxin B.F,Micrurus browni (Brown's coral snake),79,33,78,,InterPro:IPR003571
A0A0H4IS80,Three-finger toxin T.B,Micrurus tener (Texas coral snake),83,22,82,,InterPro:IPR003571
A0A0H4IUN8,Three-finger toxin B.G,Micrurus browni (Brown's coral snake),87,22,86,,InterPro:IPR003571
A0A0H4IUP1,Three-finger toxin T.C,Micrurus tener (Texas coral snake),82,23,81,,InterPro:IPR003571
A0A0H4IVP7,Short chain alpha neurotoxin B.E,Micrurus browni (Brown's coral snake),81,22,80,,InterPro:IPR003571
A0A0H4IVQ2,Three-finger toxin T.A,Micrurus tener (Texas coral snake),87,22,84,,InterPro:IPR003571
A0A0H4IVQ6,Three-finger toxin T.F,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A0H4J512,Short chain alpha neurotoxin B.D,Micrurus browni (Brown's coral snake),81,22,80,,InterPro:IPR003571
A0A0H4J516,Three-finger toxin B.I,Micrurus browni (Brown's coral snake),87,22,84,,InterPro:IPR003571
A0A0H4J521,Three-finger toxin 14,Micrurus tener (Texas coral snake),79,32,78,,InterPro:IPR003571
A0A0U4N5W4,Cytotoxin 13,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U4W6H0,Cytotoxin 15,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U4W6K7,Cytotoxin 16,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U5AL91,Cytotoxin 17,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U5ALB9,Cytotoxin 14,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U5AR60,Cytotoxin 12,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U5ARS4,Cytotoxin 11,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A0U5AUY6,Cytotoxin 9,Naja naja (Indian cobra),72,13,72,,InterPro:IPR003571
A0A182C5Y1,Three finger toxins,Phalotris mertensi,86,22,84,,InterPro:IPR003571
A0A193CHK9,Three finger toxin,Oxybelis fulgidus (Green vine snake),108,47,106,,InterPro:IPR003571
A0A193CHL1,Three finger toxin 1,Boiga cynodon,109,46,107,,InterPro:IPR003571
A0A193CHL2,Three finger toxin 2,Boiga cynodon,111,42,109,,InterPro:IPR003571
A0A193CHL3,Three finger toxin 1,Ahaetulla prasina,86,22,85,,InterPro:IPR003571
A0A193CHL4,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A193CHL5,Three finger toxin 2,Ahaetulla prasina,95,24,87,,InterPro:IPR003571
A0A193CHL6,Three finger toxin 5,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A193CHL7,Three finger toxin 6,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A193CHL8,Three finger toxin,Boiga nigriceps (black-headed cat snake),114,46,107,,InterPro:IPR003571
A0A193CHL9,Three finger toxin 3,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A193CHM0,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A193CHM1,Three finger toxin 3,Trimorphodon lambda (Sonoran lyre snake),110,43,108,,InterPro:IPR003571
A0A193CHM4,Three finger toxin 1,Trimorphodon lambda (Sonoran lyre snake),111,47,109,,InterPro:IPR003571
A0A193CHM5,Three finger toxin 2,Trimorphodon lambda (Sonoran lyre snake),111,46,109,,InterPro:IPR003571
A0A194APB1,Long-chain neurotoxin 1b,Micrurus tener (Texas coral snake),87,22,84,,InterPro:IPR003571
A0A194APE1,Three-finger toxin 9a,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194APE5,Three-finger toxin 8d,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194APF0,Three-finger toxin 7a,Micrurus tener (Texas coral snake),86,23,85,,InterPro:IPR003571
A0A194APG0,Three-finger toxin 2,Micrurus tener (Texas coral snake),88,22,85,,InterPro:IPR003571
A0A194APH5,Three-finger toxin 16a,Micrurus tener (Texas coral snake),79,22,78,,InterPro:IPR003571
A0A194API9,Three-finger toxin 10d,Micrurus tener (Texas coral snake),82,23,81,,InterPro:IPR003571
A0A194ARB2,Three-finger toxin 8c,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194ARB6,Three-finger toxin 6,Micrurus tener (Texas coral snake),86,22,85,,InterPro:IPR003571
A0A194ARC5,Three-finger toxin 20,Micrurus tener (Texas coral snake),79,22,78,,InterPro:IPR003571
A0A194ARE1,Long-chain neurotoxin 2,Micrurus tener (Texas coral snake),87,22,84,,InterPro:IPR003571
A0A194ARE8,Three-finger toxin 13a,Micrurus tener (Texas coral snake),79,33,78,,InterPro:IPR003571
A0A194ARF2,Three-finger toxin 10c,Micrurus tener (Texas coral snake),82,23,81,,InterPro:IPR003571
A0A194ARH7,Three-finger toxin 8a,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194ARJ0,Three-finger toxin 19,Micrurus tener (Texas coral snake),78,22,77,,InterPro:IPR003571
A0A194ARK4,Three-finger toxin 16d,Micrurus tener (Texas coral snake),79,22,78,,InterPro:IPR003571
A0A194ARK8,Three-finger toxin 15a,Micrurus tener (Texas coral snake),87,22,86,,InterPro:IPR003571
A0A194ARL3,Three-finger toxin 12,Micrurus tener (Texas coral snake),87,22,86,,InterPro:IPR003571
A0A194ARL8,Three-finger toxin 10a,Micrurus tener (Texas coral snake),82,23,81,,InterPro:IPR003571
A0A194ASA3,Long-chain neurotoxin 1d,Micrurus tener (Texas coral snake),87,22,84,,InterPro:IPR003571
A0A194ASD1,Three-finger toxin 8e,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194ASE0,Three-finger toxin 5b,Micrurus tener (Texas coral snake),81,22,80,,InterPro:IPR003571
A0A194ASE2,Three-finger toxin 3,Micrurus tener (Texas coral snake),78,22,77,,InterPro:IPR003571
A0A194ASE3,Three-finger toxin 18,Micrurus tener (Texas coral snake),85,22,78,,InterPro:IPR003571
A0A194ASF2,Three-finger toxin 16c,Micrurus tener (Texas coral snake),79,22,78,,InterPro:IPR003571
A0A194ASF5,Three-finger toxin 11,Micrurus tener (Texas coral snake),83,22,82,,InterPro:IPR003571
A0A194AT81,Long-chain neurotoxin 1a,Micrurus tener (Texas coral snake),87,22,84,,InterPro:IPR003571
A0A194ATA3,Three-finger toxin 8g,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194ATA6,Three-finger toxin 8b,Micrurus tener (Texas coral snake),88,25,87,,InterPro:IPR003571
A0A194ATB0,Three-finger toxin 5a,Micrurus tener (Texas coral snake),81,22,80,,InterPro:IPR003571
A0A194ATC7,Three-finger toxin 16e,Micrurus tener (Texas coral snake),79,22,78,,InterPro:IPR003571
A0A194ATD1,Three-finger toxin 15b,Micrurus tener (Texas coral snake),87,22,86,,InterPro:IPR003571
A0A194ATD7,Three-finger toxin 10b,Micrurus tener (Texas coral snake),82,25,81,,InterPro:IPR003571
A0A1D8BAW6,Short-chain postsynaptic neurotoxin,Pseudechis papuanus (Papuan black snake),83,22,82,,InterPro:IPR003571
A0A1J0CQH1,Neurotoxin-like protein,Naja naja (Indian cobra),86,22,85,,InterPro:IPR003571
A0A1W7RBC9,Cadam10_3FTx-2,Crotalus adamanteus (Eastern diamondback rattlesnake),85,22,84,,InterPro:IPR003571
A0A1W7RBD9,Cadam10_3FTx-1,Crotalus adamanteus (Eastern diamondback rattlesnake),86,24,86,,InterPro:IPR003571
A0A1Z1WD59,Tat pathway signal protein,Streptomyces alboflavus,1381,706,748,,InterPro:IPR003571
A0A235BNZ0,Transposase,candidate division WOR-3 bacterium JGI_Cruoil_03_44_89,566,375,407,,InterPro:IPR003571
A0A261AH13,G-protein coupled receptors family 1 profile domain-containing protein,Caenorhabditis latens,648,537,605,,InterPro:IPR003571
A0A2D4ET78,Uncharacterized protein,Micrurus corallinus (Brazilian coral snake),101,39,100,,InterPro:IPR003571
A0A2D4H8R7,Uncharacterized protein,Micrurus lemniscatus lemniscatus,101,36,98,,InterPro:IPR003571
A0A2D4H8V3,Uncharacterized protein,Micrurus lemniscatus lemniscatus,101,36,98,,InterPro:IPR003571
A0A2D4MS59,Uncharacterized protein,Micrurus spixii (Amazon coral snake),102,39,101,,InterPro:IPR003571
A0A2D4NY04,Uncharacterized protein,Micrurus surinamensis (Surinam coral snake),100,35,99,,InterPro:IPR003571
A0A2D4P2Z1,Uncharacterized protein,Micrurus surinamensis (Surinam coral snake),101,36,98,,InterPro:IPR003571
A0A2D4PD59,Snake toxin/toxin-like domain-containing protein,Micrurus surinamensis (Surinam coral snake),103,38,102,,InterPro:IPR003571
A0A2D4PR89,UPAR/Ly6 domain-containing protein,Micrurus surinamensis (Surinam coral snake),113,48,104,,InterPro:IPR003571
A0A2H6N490,Snake toxin/toxin-like domain-containing protein,Micrurus carvalhoi,109,49,108,,InterPro:IPR003571
A0A2P1BSS8,Mipartoxin-4,Micrurus mipartitus (Red-tailed coral snake),82,22,81,,InterPro:IPR003571
A0A2P1BSU3,Mipartoxin-3,Micrurus mipartitus (Red-tailed coral snake),79,22,78,,InterPro:IPR003571
A0A2Z4N9R1,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9R4,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4N9R7,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4N9R8,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9S1,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9S6,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9S8,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A2Z4N9T0,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9T1,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9T3,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9T5,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A2Z4N9T7,Three-finger toxin,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A2Z4N9T8,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9T9,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9U1,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9U2,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9U3,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4N9U4,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9U5,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9U6,Three-finger toxin,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A2Z4N9U7,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9V0,Three-finger toxin,Philothamnus irregularis (brown tree snake),122,52,120,,InterPro:IPR003571
A0A2Z4N9V1,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9V3,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9V6,Three-finger toxin,Philothamnus irregularis (brown tree snake),116,47,114,,InterPro:IPR003571
A0A2Z4N9V8,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9W0,Three-finger toxin,Philothamnus irregularis (brown tree snake),90,27,88,,InterPro:IPR003571
A0A2Z4N9W2,Three-finger toxin,Philothamnus irregularis (brown tree snake),121,58,119,,InterPro:IPR003571
A0A2Z4N9W4,Three-finger toxin,Philothamnus irregularis (brown tree snake),113,43,111,,InterPro:IPR003571
A0A2Z4N9W5,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9W6,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4N9W7,Three-finger toxin,Philothamnus irregularis (brown tree snake),117,54,115,,InterPro:IPR003571
A0A2Z4N9W8,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4N9X3,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9X5,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),113,43,111,,InterPro:IPR003571
A0A2Z4N9X8,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9X9,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9Y0,Three-finger toxin,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A2Z4N9Y2,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9Y5,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9Y9,Three-finger toxin,Philothamnus irregularis (brown tree snake),111,42,109,,InterPro:IPR003571
A0A2Z4N9Z1,Three-finger toxin,Philothamnus irregularis (brown tree snake),90,27,88,,InterPro:IPR003571
A0A2Z4N9Z2,Three-finger toxin,Philothamnus irregularis (brown tree snake),110,42,108,,InterPro:IPR003571
A0A2Z4N9Z4,Three-finger toxin,Philothamnus irregularis (brown tree snake),90,27,88,,InterPro:IPR003571
A0A2Z4N9Z5,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9Z6,Three-finger toxin,Philothamnus irregularis (brown tree snake),115,45,113,,InterPro:IPR003571
A0A2Z4N9Z7,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4N9Z8,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4N9Z9,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A2Z4NA03,Three-finger toxin,Philothamnus irregularis (brown tree snake),108,46,106,,InterPro:IPR003571
A0A2Z4NA05,Three-finger toxin,Philothamnus irregularis (brown tree snake),104,37,102,,InterPro:IPR003571
A0A2Z4NA07,Three-finger toxin,Philothamnus irregularis (brown tree snake),104,37,102,,InterPro:IPR003571
A0A2Z4NA09,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A2Z4NA10,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR003571
A0A2Z4NA13,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A2Z4NA14,Three-finger toxin,Philothamnus irregularis (brown tree snake),109,46,107,,InterPro:IPR003571
A0A2Z4NA18,Three-finger toxin,Philothamnus irregularis (brown tree snake),105,35,103,,InterPro:IPR003571
A0A2Z4NA20,Three-finger toxin,Philothamnus irregularis (brown tree snake),103,35,101,,InterPro:IPR003571
A0A346CI88,Three-finger toxin 15,Spilotes sulphureus (Amazon puffing snake),86,22,85,,InterPro:IPR003571
A0A346CI89,Three-finger toxin 13,Spilotes sulphureus (Amazon puffing snake),84,22,84,,InterPro:IPR003571
A0A346CI93,Three-finger toxin 1,Spilotes sulphureus (Amazon puffing snake),111,47,109,,InterPro:IPR003571
A0A346CI94,Three-finger toxin 9,Spilotes sulphureus (Amazon puffing snake),107,47,105,,InterPro:IPR003571
A0A346CI95,Three-finger toxin 12,Spilotes sulphureus (Amazon puffing snake),86,22,84,,InterPro:IPR003571
A0A346CIA0,Sulditoxin subunit A,Spilotes sulphureus (Amazon puffing snake),111,47,109,,InterPro:IPR003571
A0A346CIA9,Three-finger toxin 3,Spilotes sulphureus (Amazon puffing snake),107,43,105,,InterPro:IPR003571
A0A346CIB0,Sulmotoxin 2,Spilotes sulphureus (Amazon puffing snake),86,22,84,,InterPro:IPR003571
A0A346CIB1,Three-finger toxin 7,Spilotes sulphureus (Amazon puffing snake),111,43,109,,InterPro:IPR003571
